,RISK_FREE,AXP,AXP_VOLUME,AAPL,AAPL_VOLUME,BA,BA_VOLUME,GS,GS_VOLUME,INTC,INTC_VOLUME,JNJ,JNJ_VOLUME,KO,KO_VOLUME,NKE,NKE_VOLUME,PG,PG_VOLUME,DIS,DIS_VOLUME,AXP_RETURNS_12,AXP_RETURNS_26,AXP_RETURNS_60,AXP_STD_20,AAPL_RETURNS_12,AAPL_RETURNS_26,AAPL_RETURNS_60,AAPL_STD_20,BA_RETURNS_12,BA_RETURNS_26,BA_RETURNS_60,BA_STD_20,GS_RETURNS_12,GS_RETURNS_26,GS_RETURNS_60,GS_STD_20,INTC_RETURNS_12,INTC_RETURNS_26,INTC_RETURNS_60,INTC_STD_20,JNJ_RETURNS_12,JNJ_RETURNS_26,JNJ_RETURNS_60,JNJ_STD_20,KO_RETURNS_12,KO_RETURNS_26,KO_RETURNS_60,KO_STD_20,NKE_RETURNS_12,NKE_RETURNS_26,NKE_RETURNS_60,NKE_STD_20,PG_RETURNS_12,PG_RETURNS_26,PG_RETURNS_60,PG_STD_20,DIS_RETURNS_12,DIS_RETURNS_26,DIS_RETURNS_60,DIS_STD_20
2010-04-14,0.00015011249481511335,0.03267377391463744,0.2880424847354759,0.01344723073120302,0.31960205191978863,0.007163574278311824,-0.31173586911582307,0.03163181520632752,0.9417914140789312,0.03293848968625235,0.3070780322168445,-0.002892848838323525,-0.1586094731444686,-0.0012723075893706914,-0.07903022251743608,0.0038405028613131,-0.0314297101861869,0.003015605179056635,-0.31558231072007414,0.010044805217697128,-0.15150793796121664,0.011866987805447815,0.00622458657488556,0.001601747152525368,0.013488634198366769,0.004095865036545243,0.004418727612940154,0.0029465741990308825,0.008270405404825673,-0.0025170974378327937,0.002473145568857582,0.002860349062563605,0.009920106789564592,0.007632986902818217,0.003277139406540064,0.0019175968216655903,0.011821509364761524,0.005160544431938474,0.004793818805851835,0.0021834761227119692,0.01067969105620228,0.0009053884525969114,0.0007654679395239228,0.00036548181738793595,0.004863391319966446,0.00014568923091151653,0.000658237905040604,-0.0002656657044372013,0.007761867849236108,0.0026639089576341313,0.0037224403897653247,0.002789541954906216,0.013769387492917026,-0.0007407747695838962,0.0,0.0007566496784072729,0.006092556329542075,0.0030905928711688624,0.003344452687247035,0.002804913227353323,0.00887159349394461
2010-04-15,0.00014984497992376333,0.004519939912823512,-0.32412696835725996,0.013146468377086995,-0.06754069279967845,0.005439526976189768,-0.15795646328556312,-0.003515217462180531,-0.37572074798509125,0.029761789263101912,-0.30729350933800725,0.0003050670990278892,-0.17568249554842452,-0.01255696847348653,0.46777543778668895,-0.00211091713649314,0.030862383163835272,-0.0030065386455462306,0.4722077651712293,0.005524856197007599,-0.008794268079504453,0.012396970858838285,0.006408878897753434,0.0014540647424492459,0.01345806597265462,0.005771184561000897,0.004234719703721579,0.0024414368341814097,0.008354535735689311,-0.000718467749031837,0.0023682204061810097,0.0029978153640797256,0.00979883771966753,0.007720128147957306,0.0033668659867023276,0.0016928791971730917,0.011897348351007529,0.00833864658775818,0.005612506636302861,0.002473812051317026,0.012127741112939152,0.00047445140316559886,0.000735256070551138,0.00016780514565595261,0.00485714647117844,-0.0013536601498905787,0.0003703256410392264,-0.0005146228896579785,0.008334602931523771,0.0028740660165196275,0.003579215112610168,0.002671380567058179,0.013807284978994912,-0.00042755908150571287,-0.00018269052214137105,0.0004614629045966989,0.005832506404831359,0.00418831705486955,0.003417799355956763,0.002674558037097041,0.008841289707693836
2010-04-16,0.00014686286839560303,-0.033640432082752136,0.9249175783792865,-0.006106197021447879,0.991974198534548,-0.018033347245330233,1.7418894588443115,-0.12791024379231486,12.017936647658413,-0.012386738863611746,-0.07078801944782331,-0.007479473978834306,0.8184916078503852,0.013085184190947396,0.723532013168886,-0.006213781766035598,0.958713503649635,-0.002381022700332247,0.11081945770141766,-0.015659450977136502,0.3420024167474063,0.007868875183699942,0.005065708099657229,0.0008753171920821146,0.016174402399376637,0.004741391289651675,0.0036843655145435417,0.0025982860501945204,0.00871770440349822,-0.003055816642552167,0.0004262230261333766,0.0028181147723338462,0.009639242181782927,-0.0057387808558928555,-0.002596882511343823,-0.0006820112765942854,0.03139744556890958,0.006631937882143113,0.004671826683203317,0.0022417956668898675,0.012630604574445413,-0.0011462154657880808,0.00043436270461461035,9.375275404965855e-05,0.004989446120629929,-0.000598381136596382,0.000856445088280422,-2.4067993315668446e-05,0.008800389326282602,0.0015564084193051553,0.0032324407800730093,0.002704651213378817,0.007389824335366294,-0.0008078519722096722,-9.777662161436496e-05,0.0006491113398177095,0.005784673277387778,0.0007848655783404546,0.0027856974526692113,0.002314139321248465,0.009847473561254863
2010-04-19,0.00014827773450165616,0.014634568871618292,-0.4257662286658703,-0.0013340236261487615,-0.24465029173443964,0.002401649545715534,-0.4792536518280822,0.01630375589116695,-0.4678828776298781,0.0033449043496636133,-0.307493379454605,0.01553331274571823,-0.07090360489121805,0.0063671176492359205,-0.24538425572192635,0.005454894179267811,-0.36019564457901476,0.0058871174607921795,-0.2402635117394798,0.009489258396378375,-0.20174406814033663,0.007015956405588719,0.005249653303873947,0.0014391638397353024,0.01547941645465755,0.0035406794846244427,0.003519694145905472,0.0028673902341085356,0.00806609020144498,-0.001509382728340447,0.0004855649659576411,0.003138225844820264,0.009640277288559072,-0.0058333885419407094,-0.002325122534227897,0.0002892916755212749,0.03170787093862919,0.006073025479902405,0.004691620219450687,0.0024888812223140544,0.012240931239777588,0.0009591172929419578,0.001069583583248157,0.0006554970834413698,0.006084271728559464,0.0008353540085497269,0.0012155578176942239,0.0004246431636232284,0.008287696898741724,0.0019660961687835155,0.0030922445498300366,0.0029367898532466352,0.0064787612685829055,-0.0008501521049649741,3.0435625827163193e-05,0.0009161982100558408,0.005948247845592912,0.0026651338869005947,0.0025985041984555313,0.0027855958956128912,0.009798924107213544
2010-04-20,0.00014820127351566903,0.009615389461069546,-0.23297807667464565,-0.010037748461179108,0.30233660784400884,0.006342003625294135,0.13240227451166997,-0.020450662566028788,-0.22288726169078,0.004999827670015389,-0.07459459156256831,-0.0006056508063759791,-0.1852758387288651,-0.015365168171836752,0.22820247387470438,0.01031965629641629,0.09032580997451767,-0.00047481413338512635,0.1760935814596445,0.01022952918157416,0.6782683806717138,0.006923156419557541,0.0049981249304174025,0.0030769812875257596,0.0152436722746249,0.0020884513527161808,0.0029426593684653835,0.0035492749676149238,0.008629834230733461,-0.0013206568393638873,0.0008609382074251659,0.0036528680876166675,0.008949637738594586,-0.007736404017140375,-0.0034367322169586156,0.0006594989209662838,0.031903779201411256,0.007425452865362114,0.004848003700436365,0.003335319334544007,0.012133932162263704,0.0010363237544761539,0.0010702479020208155,0.0008473774695594294,0.006088524372565378,0.0003310343725735354,0.00079940335453621,0.00020640174078168094,0.008980861058595647,0.003266397842037305,0.003405513276251604,0.003282726393220914,0.006740868162560534,0.00012667650509223805,-7.90443916415251e-05,0.00077777005834756,0.005942650938197436,0.002976440560739979,0.00312821494950688,0.0033033999479508136,0.009831659963157264
2010-04-21,0.00014563879070261798,-0.004545574795634777,-0.0412636688999245,0.059814708242733605,0.33056491004520483,0.03850978730253707,1.5287209009160434,-0.006563194387850468,-0.2802500675409867,-0.013266720741651139,0.11983228117603195,-0.00909204009913711,0.1207831224195226,-0.005140618449794299,-0.40744659907471203,0.004714295554361758,0.1269145695087852,0.006963512503951996,-0.12215949565465167,0.0005472010167595354,-0.45263699666969426,0.008232069407948961,0.004878975333765911,0.003351075966065542,0.01542714416241435,0.00748200928273457,0.005660025096786869,0.004077061945815252,0.014982637380019011,0.0028211137068065995,0.002554727276368407,0.004282249976182095,0.012464544546799234,-0.010352393196200738,-0.0033745431498617418,0.0004569018260867086,0.03189922882428457,0.005856610231764314,0.004514037794972392,0.0027712903874879125,0.012174262489661076,0.0002603870083797144,0.00048549154456800636,0.0006897581783049667,0.006410193760325722,0.0006853538491975453,0.00038525911894904397,8.672021227473792e-05,0.008415308775009837,0.004173978706077719,0.0033174510713200878,0.0031791807137866446,0.006603960654546016,0.001793482626059939,-4.2282227941559114e-05,0.0008052441911592378,0.005675610910779204,0.0034564891523281016,0.0031149757889201712,0.003346046294120608,0.00984824151693526
2010-04-22,0.00014693936418685993,0.016960201021675614,0.6617667954066937,0.027968700443139927,-0.19235351456731287,0.019282318958177003,-0.24483827280507153,0.0007551364094058322,-0.1826742616311613,0.00798306706031604,-0.0031556455879825362,-0.009328954614158391,0.46626533989233065,0.002214370917066333,0.053594418372856056,0.019682218779790928,0.2822013184208576,-0.0006290061596665453,-0.15069229598823353,0.006017476538657585,0.16094560660198898,0.006835523013252853,0.0053207217704207554,0.0034957092554999125,0.015375599631481256,0.01053826939687652,0.0066221712641338915,0.004303856539386475,0.01572090562307412,0.0044876829989570766,0.0036714691347858874,0.004622267985292305,0.013089656217944771,-0.012022798785974897,-0.003928589480873268,0.0009166490381999903,0.03191659621234693,0.007286635171264155,0.0033185636508008542,0.003169544755858178,0.01182641671942785,-0.00023130159686945984,0.00014870646599574044,0.0006472625918461095,0.00640990332778271,0.0010183661546037115,0.00043452503850271995,0.00018811887292002893,0.008003702312168957,0.00558781894361382,0.004075351234548608,0.0034867300094132414,0.006611925750807747,0.0016343331227393065,3.6309049007643424e-05,0.0007782549223569468,0.004693759306246348,0.003069127636309732,0.003312159792773217,0.003592351799283744,0.009707913457216527
2010-04-23,0.00014866004476954409,0.02736805981511914,0.35797402233985487,0.01636192915066159,0.004450075167804268,-0.006085603821652907,-0.4280716038244452,-0.010374343219064053,-0.39910566813036297,0.002084040775289786,-0.22673115585052017,0.004013897142982836,-0.40382474595312257,-0.00791737598296971,0.06798517905358792,-0.004218223649924413,-0.26699786263069725,-0.0007862221768046851,0.009518804715212159,0.0002720831495630627,-0.26847140434128025,0.009119679714761686,0.006280234905911231,0.0036989397648543587,0.01603481070489537,0.011406739363639229,0.007307727100107186,0.004418577533963797,0.015134328347308372,0.0036804854727188197,0.0030670311833023156,0.0033392114778603155,0.01322298970247935,-0.01284339051262462,-0.00442570639784845,0.0006742950574980533,0.03190297044629242,0.006418903093551309,0.002997821071452522,0.0030049293096909846,0.011717386269023133,-0.00015362173344668495,0.0002313563619058545,0.0005423154506551953,0.00643242572454525,-0.0013083150819325207,2.8547434862469245e-05,-5.789434470537813e-05,0.008133644450190021,0.003560339700612314,0.003638826366467063,0.0033479666735485303,0.006818420381353538,0.0012837906442235703,-0.0002834145518855191,0.0007321946723848338,0.0046967805112809865,0.0015626864761577597,0.003322657817000696,0.003789765910572118,0.008864984350794664
2010-04-26,0.00014858359111924457,-0.01893865949556295,-0.36099186042518117,-0.004910949437481826,-0.3988764242324164,-0.010514923452374592,-0.2259051210034243,-0.03411664757980948,1.0743295789755969,-0.009151515784318054,0.013410294626226893,-0.0043053705333332415,-0.2050038972496553,-0.0027837567791934026,-0.17460346752539746,0.001540366091427492,-0.4039719442036409,0.006295345749033787,0.09580484111397669,0.006795347822313946,0.30038686483177246,0.005689548572692216,0.005549920966862576,0.0039243197266085605,0.01680668743046889,0.010700136377912006,0.00702552729917727,0.005042797771198204,0.015260367043460727,0.0033149601640438675,0.001840216605293099,0.0029932514033259583,0.013510677019596878,-0.015558337905356878,-0.005928935553558667,-0.00010023001369507956,0.03254854802388728,0.005538664223856182,0.002712635199432878,0.0031176579644012214,0.011917938896821242,-0.0005388741425447208,-0.00017775216882276457,0.00037602161253946775,0.006476569451420595,-0.0018970252350813954,-0.00015713019230934044,-3.1497115745571236e-06,0.008134236333881205,0.0032487815557102895,0.0016945151652985047,0.0034996077952829108,0.006815603142632563,0.0019602663189270952,0.00012652643120159013,0.0005999366618738566,0.00490301193440113,0.00315895537223021,0.0035497333795939667,0.003885963314347096,0.008877815071356545
2010-04-27,0.00014380197793362193,-0.02863816081769699,0.012173492421799326,-0.02768089453372835,0.48067166970589614,-0.025019623227491627,0.5030940132707076,0.006643364442896704,0.11557915625696902,-0.019731332195423223,0.36741523985060875,-0.0074114554561404145,0.2780477293540915,-0.016005890208324103,0.542714691349744,-0.0164062520496836,0.8208382916831944,-0.012980952542549051,0.3873186215235791,-0.019438637986449292,0.09496954884205455,0.0017641084253734451,0.005063481771341749,0.0033358252054767057,0.01860880761892556,0.007808747649840964,0.0063545047020261425,0.005191588610906406,0.0172108868051092,0.001797460969378939,0.0009459312622090987,0.003101801231473633,0.01389351706867998,-0.015683927688445842,-0.005772607846461497,0.0005146901844677032,0.032544818271901366,0.0025184896522025824,0.0023107094852399257,0.0032267187622787574,0.012998051623505806,-0.0021522566252278885,-0.0004933109985538753,0.0004994758641247987,0.006505051326271266,-0.003978128829510763,-0.0013429853821844695,-0.00029354892365496266,0.008772590253344049,0.0016170690955767952,0.001650021793032641,0.0031625425604311364,0.008050200057967076,0.00017445346916677984,-0.0004422437431622628,0.00041724375686991166,0.005718134033418102,0.00133127716233572,0.0029525351532757593,0.003443997841548141,0.010051595792717822
2010-04-28,0.00014697760697246487,0.006333539415102507,-0.1562724014336918,-0.001679024229923387,0.06916084109308951,-0.0015181716037711013,-0.0576690971016649,0.025940923465187282,-0.3850501784638205,-0.003853799916591405,0.38149753729528135,0.005289221882520012,0.05179477668560639,0.009267897133498737,-0.10310720134490803,-0.003908604775495594,-0.018589790138697215,0.008654364824026706,0.018684970311052984,-0.0008258639013911662,-3.659217110496549e-05,-0.0008208855636139267,0.004595403836936018,0.0031989536703238564,0.01856305304160597,0.006294338331164218,0.005856623466662825,0.004932171194675483,0.01716731238202926,0.000930543861455746,0.00024527847498467814,0.0027757084859663106,0.01380217918198461,-0.016228268245342625,-0.004416495580673696,0.00045447263827536055,0.03321496153720981,-0.001110947666738249,0.001726229127263279,0.0029821563502701043,0.013065991593079494,-0.0013364497836493294,-0.0002845936955180317,0.0005265442255646402,0.0066207667581884965,-0.002931922990701441,-0.0008409260209994995,-0.00017971629489843544,0.009083548895903432,0.000841175607905642,0.001311017603553788,0.0030055374996555972,0.00810551035997374,0.0007353147772517499,-0.0001349826893867201,0.0004421538354346666,0.006067201511542406,0.0002483329695355252,0.0025668852972167144,0.003447167572220966,0.010037931169886452
