,BASELINE_DJIA,BASELINE_SR_30_DAY,BASELINE_SR_60_DAY,BASELINE_SR_90_DAY,BASELINE_SR_180_DAY,BASELINE_SR_252_DAY,BASELINE_SR_504_DAY,EXPERIMENT_1_1678367587_TRAIN,EXPERIMENT_1_1678367587_VAL,EXPERIMENT_2_1678378331_TRAIN,EXPERIMENT_2_1678378331_VAL
2010-08-23,-0.0038389875957416,0.0005835385796503,0.0054250039371513,-0.0153825484900662,,,,-0.0115906050532579,,-0.009432550180066949,
2010-08-24,-0.0131663613792107,-0.0035467251092759,8.373699990733977e-05,-0.0007908260836519,,,,-0.0219833114699669,,-0.01444469254814858,
2010-08-25,0.0019530374254688,-0.00320199913506,-0.0048506934491708,-0.0048506934491708,,,,0.0029080935742047,,0.005222889626935607,
2010-08-26,-0.0073806720010995,-0.0041525770356901,-0.0041525770356899,-0.00415257703569,,,,-0.005256530121768,,-0.005129471379360372,
2010-08-27,0.0165075068928379,0.0159876356809176,0.0181292129988092,0.0181292129988092,,,,0.0113955541974078,,0.015350559134920816,
2010-08-30,-0.0138828465617485,-0.010861699485758,-0.010861699485758,-0.0108616994857581,,,,-0.0100456432433408,,-0.01363378435359681,
2010-08-31,0.0004984407750114,0.0059404759164655,0.0059404759164655,0.0059404759164655,,,,-0.0023605246059065,,0.00019541612530201381,
2010-09-01,0.0254375566122249,0.0255905470325652,0.0255905470325652,0.0255905470325652,,,,0.0212883497812388,,0.02130088311573764,
2010-09-02,0.0049301360401836,0.001221572197862,0.0012215721978621,0.0012215721978621,,,,0.0076926286008132,,0.0017458601939653526,
2010-09-03,0.0123865159216949,0.0031368924133958,0.0031368924133959,0.0031368924133958,,,,0.0274442436411545,,0.01615570590482143,
2010-09-07,-0.0102641634295072,0.0012160716307303,0.0012160716307303,0.0012160716307302,,,,-0.0098490414823727,,-0.019534051087558808,
2010-09-08,0.0044793272028065,0.0034704787927619,0.0059356045416485,0.0034704787927619,,,,0.016593488771122,,0.0036978902568848846,
2010-09-09,0.0027178629256157,0.007954349859319,0.0081802920514532,0.0079543498593191,,,,-0.0017376628954241,,0.0064642939297823495,
2010-09-10,0.0045634374057097,0.0039457887455068,0.0046641620533384,0.0039457887455067,,,,0.0038596866840656,,-0.0042759947959725595,
2010-09-13,0.0077761773610223,-0.0008607251460821,0.0029907451196055,-0.0008607251460821,,,,0.0144620413460652,,0.0166879919826346,
2010-09-14,-0.0016729354279155,-0.0075590268591541,-0.0082843461062382,-0.007582575202095,,,,-0.0072616997566873,,-0.005623770234589997,
2010-09-15,0.0043927494678139,-0.0015542279564974,-0.0022349925022926,-0.0029517714010914,,,,0.0028915493935986,,0.008485807967618664,
2010-09-16,0.0020902461705913,0.0036535790146235,0.0008522020223258,0.0013554188322972,,,,0.008429207684139,,0.0071124811077650256,
2010-09-17,0.0012288570136562,0.0051354202279789,-0.0011524331632579,-0.0004137227358376,,,,-0.002929536395863,,0.001605300438817703,
2010-09-20,0.0137417585260326,0.0093908754556927,0.0068297289044499,0.0085739021896373,,,,0.0164041417233751,,0.02553054919399249,
2010-09-21,0.0006890848076506,-0.003294650806264,0.001090602902591,0.0019030383568902,0.0,,,0.0016172918046364,,-0.0012240544463479428,
2010-09-22,-0.0020184594386483,0.0088762937889954,-0.0027685779025549,0.0020651721672795,0.0092667438989699,,,-0.0018092894824428,,0.003536231327713139,
2010-09-23,-0.0071596454068194,0.0040664478690346,-0.0061823657389009,-0.0063124315702643,0.004168104181288,,,-0.0093064888042418,,-0.006131633975326843,
2010-09-24,0.0185548726461346,0.0117680249088468,0.0129601325529521,0.0127193864142251,0.0122213464940589,,,0.0171348797874195,,0.014001058432240898,
2010-09-27,-0.0044400159483408,-0.0039685282487171,-0.0006899745802968,-0.0014447711116806,-0.0040027393401338,,,-0.0064269723087013,,-0.0017656523055289228,
2010-09-28,0.0042637290657867,-0.0087334815596183,0.010168327833534,0.0022406592965165,-0.012768690820686,,,-0.0036297000138233,,-0.0013126578482390424,
2010-09-29,-0.0021052754652395,-0.0006133329742236,-0.0057840405131307,-0.0029493371379305,0.0009194540930002,,,0.003241921363503,,-0.009085114347586331,
2010-09-30,-0.0043589521967221,-0.0043955078579593,-0.0032500160408014,-0.0061989725089906,-0.0074555793659807,,,-0.0021172197836117,,-0.01323587009051337,
2010-10-01,0.0038588886375376,-0.0016904400879022,0.0083978622655093,0.0072260454063589,-0.0030372803444955,,,0.0070804433359739,,-0.0016705821094962611,
2010-10-04,-0.0072403024385387,-0.0080974575874784,-0.0042090394436356,-0.0045318960314901,-0.0108613315792003,,,-0.0083077605979073,,-0.03221016924360214,
2010-10-05,0.0179932420771529,0.0215541092710347,0.0141071204528865,0.0132466506924438,0.0301018352388467,,,0.0233716495133241,,0.005292416244114518,
2010-10-06,0.0020951348810558,0.0007623340206568,0.0019058076726189,0.0023471758558073,0.0005888200102692,,,0.0020758554274231,,0.0004153139752217783,
2010-10-07,-0.0017387782998901,-0.0022241884132775,-0.0054755546519854,-0.0060203314742296,-0.0017738712285117,,,-0.0003606066996643,,-0.001962295671245491,
2010-10-08,0.0052883926693547,0.0150215957277316,0.0024497116823074,-0.0005046002992583,0.0151153059788226,,,0.0055005124640464,,0.011000704569935618,
2010-10-11,0.0003506456955932,0.0018420727549958,0.0017033969074957,0.002524649976378,0.0024444525267576,,,0.0019262559067855,,0.001913748300449367,
2010-10-12,0.0009137362713387,0.0068895603962444,0.0011171224311563,0.0006715072000597,0.0081858639773529,,,0.0056414647315864,,0.008973517372560762,
2010-10-13,0.0068672357462058,0.0044189708055752,0.0038848610585025,0.0057051015428324,0.0045441670126074,,,0.0036872907208164,,0.008814343236043612,
2010-10-14,-0.0001360629712808,0.0043076207172791,-8.510373161547724e-05,-0.0010891724329052,0.0050034701662649,,,-2.5088279456302352e-05,,0.004510048219505017,
2010-10-15,-0.0028653691100305,0.0282238939398365,0.007484251256856,0.0006208313207459,0.0327456195475029,,,0.010039994746072,,0.004482585480966973,
2010-10-18,0.0073137271327958,0.0057660144635796,0.0014030465729638,0.0025458752368192,0.0100261747096184,,,0.0053247423743387,,0.008925940808556031,
2010-10-19,-0.0148128946637141,-0.0225027685028307,-0.0102316090480718,-0.0059027481511018,-0.0267610263874009,,,-0.005739835714413,,-0.008480254209862507,
2010-10-20,0.0117819551085931,0.0039429727406894,0.0067563545058393,0.0101007572060125,0.0033602049028561,,,0.0098955421385515,,0.010399468794110389,
2010-10-21,0.003475035212348,0.0007305938943367,0.0027261599504444,0.0034639164439766,-0.003252363876786,,,-0.001313771153588,,0.006060054079892056,
2010-10-22,-0.0012569554396286,-0.0027061190965024,-0.0002934037321963,-5.535816153392539e-05,-0.0066229569147452,,,-0.005192469182169,,-0.013756185427530323,
2010-10-25,0.0028286607564154,0.0003480600288133,-0.0045748675701407,-0.0082985354323281,0.0044555240437075,,,0.0002404004874406,,0.00447176162664025,
2010-10-26,0.0004846051696874,-0.0006660302560269,0.0016372088264664,0.0039856744851505,-0.0020313715229134,,,0.0008433005129274,,0.005275905911796879,
2010-10-27,-0.0038658706554309,-0.004550393236173,-0.0013034804729809,0.0006961659662755,-0.0011368207445137,,,0.0032611259265191,,0.007441271615099817,
2010-10-28,-0.0011081940973962,-0.0013928092103364,-0.002498158542943,0.002411920717081,-0.0084136560674494,,,0.0041801803701071,,0.0055370272620674605,
2010-10-29,0.0004084991369148,-0.0055053570902243,-0.0039997843282783,-0.0003867804761594,-0.0139564581201414,,,-0.0064484514990745,,-0.0007100359529575251,
2010-11-01,0.0005513233076868,0.0049515510012426,0.006121278528258,0.0055083337677404,0.0106318638821214,,,0.0036228017402901,,0.005920583197075731,
2010-11-02,0.0057619593927495,0.001729605375306,0.0060270392039646,0.0034252324145376,0.015050305225819,,,0.0060104623911421,,0.012162429922460402,
2010-11-03,0.002360427010009,0.0023752057529145,0.0045509064421324,0.001039667491364,0.0103602119502435,,,0.0020605230510415,,0.0020397990249916504,
2010-11-04,0.0195904963413942,0.0106171692477266,0.0115836139349933,0.0080712680054663,0.0174871214674305,,,0.0135816205993823,,0.024891968780735685,
2010-11-05,0.0008080772884677,0.0061297532021396,-0.0004328957978173,0.0026082576098897,-0.0035819663760242,,,0.0107722709419069,,0.00368112464937359,
2010-11-08,-0.0032541046655365,-0.0048082894965838,0.0010019938894026,-0.002325328559114,0.0046985132998902,,,-0.0035945351593045,,-0.0018038968585288094,
2010-11-09,-0.0052678782706784,-0.006697254833817,-0.001886791221873,-7.643498646110949e-06,-0.0079719689187741,,,-0.007539585114628,,-0.0065664563718244,
2010-11-10,0.0009068710478772,0.0024832956261358,0.0033303405421254,-0.0002740506740379,0.0061693617548406,,,0.0027305587927194,,0.0014008674752235487,
2010-11-11,-0.0065105370266532,-0.0074442452704665,1.0348240410619031e-05,0.003241452073893,-0.0043387553717759,,,0.0007351180132004,,-0.002964079356701601,
2010-11-12,-0.0080225766308743,0.0130402807943603,-0.0114374206583157,-0.0022204487554084,-0.0201331325308875,,,-0.0097050033124649,,-0.010073326351534687,
