Date,AAPL,GOOGL,MSFT
2022-05-11,-0.05184119024772749,-0.006927713193714213,-0.03320971099175396
2022-05-12,-0.02689428198696775,-0.006676782107744472,-0.019957697192515722
2022-05-13,0.03191640696797848,0.02841530911778345,0.022596552832569117
2022-05-16,-0.010672364262693801,-0.013834488278230195,0.0014551667033311233
2022-05-17,0.02542274788203458,0.017720301309253284,0.02034426379038523
2022-05-18,-0.05641924711066759,-0.03926662491470623,-0.04552974462761916
2022-05-19,-0.024641304391603946,-0.013543361029955125,-0.003699655584983641
2022-05-20,0.0017472596114624928,-0.013371553108143308,-0.0022912055516052243
2022-05-23,0.04011921604487889,0.02368973720031864,0.03203197146924475
2022-05-24,-0.0192159837499285,-0.04949409616330169,-0.003951660019229308
2022-05-25,0.0011399328140766496,-0.0015570530681008332,0.01117026807269661
2022-05-26,0.02319954864767748,0.018784585284487676,0.012875055952280334
2022-05-27,0.040756665047227525,0.04196947194760359,0.02760433649458971
2022-05-31,-0.005346094274990554,0.012869910148036068,-0.005013730429004881
2022-06-01,-0.0008733362712310955,0.001142712436773996,0.002022925966541411
2022-06-02,0.016811162829819315,0.03275470905380029,0.007928875546313607
2022-06-03,-0.03855571841784633,-0.026198195552239123,-0.016607061937150114
2022-06-06,0.005227763736837199,0.019901195740951394,-0.0047034630937897726
2022-06-07,0.017585942825651735,0.0028162415146861797,0.013953530407931014
2022-06-08,-0.005043493157850909,0.0003798757917525819,-0.007669640748688367
2022-06-09,-0.03595562260566765,-0.02012473006054616,-0.02078315890007565
2022-06-10,-0.03862866602166626,-0.031993621459449284,-0.044563748445693
2022-06-13,-0.038284969816000824,-0.04290151926952068,-0.04241276723995446
2022-06-14,0.006672657273478766,0.00303590987443747,0.009205014389120914
2022-06-15,0.020111473699487847,0.028571328481447722,0.029735306876030432
2022-06-16,-0.0396514568095746,-0.033990977860441585,-0.02697014802431219
2022-06-17,0.011533180109177144,0.010468395396956875,0.010940161328723663
2022-06-21,0.03276061209007586,0.04107106248984849,0.024591194773351477
2022-06-22,-0.003827042326487895,-0.0005064877281888425,-0.0024040482959192255
2022-06-23,0.021573658962414033,0.006767518266407313,0.022636576065664604
2022-06-24,0.024517384832978495,0.05107715359858145,0.034149840316798574
2022-06-27,0.0,-0.018152106621525554,-0.010496948032774012
2022-06-28,-0.02978967999637283,-0.03303020201706841,-0.03174899978063073
2022-06-29,0.01302381792574514,-0.002731957741161084,0.014738063308724403
2022-06-30,-0.018027709463058428,-0.02451625541230651,-0.01317923799107834
2022-07-01,0.016164311284275312,-0.002069458348894937,0.010707364071387726
2022-07-05,0.01893055468207816,0.04161855210496568,0.012597448743915107
2022-07-06,0.009607074850852104,0.011557155490027782,0.012782862234025139
2022-07-07,0.023999628473116763,0.036754168442133084,0.008226557285677227
2022-07-08,0.004714556796363789,0.004802903181778007,-0.002757001814365667
2022-07-11,-0.01475783643887918,-0.030807659112157548,-0.011768719477629919
2022-07-12,0.006833635614982292,-0.014315770728699162,-0.04098143143579458
2022-07-13,-0.002536602713703595,-0.023390529006727667,-0.003744965640090192
2022-07-14,0.020482553264837167,-0.008854684026927573,0.005381471373071101
2022-07-15,0.011450013230773104,0.012775464052516172,0.010390352144312498
2022-07-18,-0.020643066434410495,-0.024580059928059006,-0.009621397485005345
2022-07-19,0.026721776465533864,0.043841133933907095,0.02076705345556662
2022-07-20,0.013509965990586403,0.0007908265461373798,0.010557528335470634
2022-07-21,0.01509412266926935,0.003862992152039224,0.00979907844819361
2022-07-22,-0.008110742384689895,-0.05632320288852066,-0.016915982198248747
2022-07-25,-0.00739824429724889,-0.0036144521235701443,-0.005876524957281748
2022-07-26,-0.008826404851065117,-0.023160686854129864,-0.02677428750421984
2022-07-27,0.034234770769705936,0.07655685747975283,0.06685199319696378
2022-07-28,0.0035717759892066603,0.010260071529792913,0.028540646931550784
2022-07-29,0.03279299222732179,0.01838555814811582,0.015665103982614115
2022-08-01,-0.006153458116689214,-0.01255157400535667,-0.009724201865376036
2022-08-02,-0.009287383864992727,0.002350658555038132,-0.01147457152140452
2022-08-03,0.038247701700651504,0.02562324891872736,0.027836396924121765
2022-08-04,-0.001926214079558286,0.0009315769702387122,0.004177459070860312
2022-08-05,-0.0013890219103992463,-0.006091896148830989,-0.002608884254051924
2022-08-08,-0.002902997322980605,-0.0014471624004320782,-0.009154816157076806
2022-08-09,0.0003032334095998124,-0.005711899240481766,0.007063359873578978
2022-08-10,0.026194635955012258,0.02632255652166071,0.024300377025430864
2022-08-11,-0.004431595186135007,-0.0071846335194429845,-0.0074007466456395
2022-08-12,0.021425596716582396,0.023897711669481625,0.017037204539755324
2022-08-15,0.006333507695211349,0.003287323511470097,0.005344179257717352
2022-08-16,-0.0009238907742439295,-0.003112752925236606,-0.0025897882303344
2022-08-17,0.008784680707258019,-0.017666343059965284,-0.0026361115668546153
2022-08-18,-0.0022916868734189633,0.00518607362075163,-0.003947610228780096
2022-08-19,-0.015101844785828544,-0.024631764413537205,-0.013853948891934698
2022-08-22,-0.023029339284004302,-0.025339145498692983,-0.02935524226180497
2022-08-23,-0.002029055171172023,-0.0033263065522034507,-0.004716416327738893
2022-08-24,0.0017939075063926335,-0.0014930455650274954,-0.00235129287813296
2022-08-25,0.014922672907206058,0.026035702532403393,0.011095344000384477
2022-08-26,-0.03769925867454493,-0.054093485687511156,-0.038587118328988534
2022-08-29,-0.013690156377804685,-0.008337848463652597,-0.01066798776269573
2022-08-30,-0.015305444924908373,-0.00438672761443426,-0.008521014507841596
2022-08-31,-0.010635060646480343,-0.00660915370449322,-0.005704024912860484
2022-09-01,0.004706827806610248,0.014045431767890415,-0.0040922624722423695
2022-09-02,-0.013611079266378723,-0.017222520743937597,-0.016666648993720057
2022-09-06,-0.00821518478958827,-0.009643031342062458,-0.010974000999270372
2022-09-07,0.009254001845649285,0.024716781668309595,0.01911163607729116
2022-09-08,-0.009617891209236396,-0.009776150979065035,0.0016660213780914646
2022-09-09,0.018839762470120425,0.02094486372013038,0.02297694638862824
2022-09-12,0.03850797758073621,0.0018978678859171705,0.00828097182768861
2022-09-13,-0.05867957400682189,-0.0589933328479223,-0.05497831557968047
2022-09-14,0.009555407672982907,0.006518407852425634,0.0009126513739932118
2022-09-15,-0.01892993212726768,-0.019904727027529767,-0.027119140320898127
2022-09-16,-0.010960134153319867,-0.001068901043991155,-0.0026082199344372725
2022-09-19,0.025082867888681637,0.002626426411003857,-0.0008989456474470803
2022-09-20,0.01566555107723322,-0.018725141271856427,-0.008465546593003359
2022-09-21,-0.020267672359166933,-0.018390356155587706,-0.014435970875985582
2022-09-22,-0.006375211271420489,0.00866237531150027,0.008495452597336417
2022-09-23,-0.015123836508469046,-0.013980442724304876,-0.012698088551782893
2022-09-26,0.002260246205244787,-0.0057727335138354485,-0.001975478508232986
2022-09-27,0.0065663498303460965,-0.006824877064704471,-0.004379863558554464
2022-09-28,-0.012651633248891625,0.026153877453926277,0.019711606312931007
2022-09-29,-0.049119061203703684,-0.02628690457362548,-0.014809094874611906
2022-09-30,-0.030039344027697812,-0.018168719732440164,-0.019368400519820028
2022-10-03,0.030752556685706756,0.03125977852661688,0.03366250147456795
2022-10-04,0.02562311591970423,0.030413625492325735,0.03381242580124466
2022-10-05,0.002053250184925526,-0.0020661067073367567,0.0012857395215002398
2022-10-06,-0.0066255910067537505,-9.861122153576041e-05,-0.009670922461859965
2022-10-07,-0.036718694904853466,-0.027016347004909735,-0.05085287174532982
2022-10-10,0.00235561247235494,-0.00830968476173799,-0.021303010059027128
2022-10-11,-0.010254959001748332,-0.006948705302826763,-0.0167502705849486
2022-10-12,-0.0046050079488979545,0.003910241327687469,0.0015083552632608743
2022-10-13,0.03361307344251174,0.015375154136295643,0.037608056092846676
2022-10-14,-0.03224014185739499,-0.025237230583629477,-0.02424870006202451
2022-10-17,0.02912273715300251,0.035314868976049185,0.03924575967172039
2022-10-18,0.009409435619817996,0.008002354832397529,0.004083636797860946
2022-10-19,0.0007652121317962557,-0.011312885061278588,-0.008469610069651856
2022-10-20,-0.0032670621105705955,0.0034126666331257827,-0.0013954525062228607
2022-10-21,0.027059116662976557,0.01160344121787027,0.02528050036260221
2022-10-24,0.014802593626693117,0.013744679396809234,0.021187888504231367
2022-10-25,0.019337663663868465,0.019118286949336705,0.013791711546979224
2022-10-26,-0.019627161306367324,-0.0914050798709517,-0.07715627299166317
2022-10-27,-0.030465336878932825,-0.02854734094343936,-0.019756202760106922
2022-10-28,0.07555256360462237,0.0441335896871633,0.04022046741657692
2022-10-31,-0.015410442553375536,-0.018485811219987602,-0.015856180756233296
2022-11-01,-0.017542759803189534,-0.042746808001378755,-0.01705936300944122
2022-11-02,-0.0373049355695505,-0.03868685699983232,-0.03536839138603065
2022-11-03,-0.04240497023635814,-0.040703700883525484,-0.02657882631725672
2022-11-04,-0.0019473775983680497,0.03775622095597053,0.03332553618631584
2022-11-07,0.0039022441189144885,0.022060475771782162,0.029269628459295483
2022-11-08,0.004175182536353628,0.004633333393685657,0.004388497369318456
2022-11-09,-0.03319006149533299,-0.017772798694438152,-0.019050176866779678
2022-11-10,0.08897456365827372,0.075813132956005,0.08226808534683627
2022-11-11,0.019268728127011414,0.026293391063554106,0.016997238677903814
2022-11-14,-0.009485613297641748,-0.007364450647212584,-0.022500081011912698
2022-11-15,0.011869383294394575,0.02863119728881447,0.0017388218459530869
2022-11-16,-0.008331101045729095,0.004164933183122166,0.0018234813271784667
2022-11-17,0.012971441219321367,-0.00495698402967415,-0.0002068668269330498
2022-11-18,0.0037817890098765794,-0.009455066077723284,-0.0019033280739846337
2022-11-21,-0.021680280037245092,-0.01878273453066459,0.0034408438225728144
2022-11-22,0.014661140018347618,0.015167412142053971,0.012311484365263636
2022-11-23,0.005926413763607474,0.014528552172871967,0.010406934876747709
2022-11-25,-0.019593682865218565,-0.010156408788324911,-0.00036354952605410773
2022-11-28,-0.02626422358257896,-0.014467433264520602,-0.023152446992798836
2022-11-29,-0.021148237616842258,-0.008953676033598201,-0.005914935829887336
2022-11-30,0.04859383046247978,0.060930720386664916,0.06162358706519733
2022-12-01,0.0018914976961761365,0.0,-0.0017637664525721464
2022-12-02,-0.0033713123759251395,-0.005446038558246102,0.0012957020566364275
2022-12-05,-0.007983161478345768,-0.009557935694323505,-0.0189004605177997
2022-12-06,-0.025369951976540905,-0.02513067868554464,-0.02030381251322133
2022-12-07,-0.013784888625020697,-0.021035273715336422,-0.003059713750233395
2022-12-08,0.012132744444250498,-0.012955585899554922,0.012399234079158106
2022-12-09,-0.0034349075222149805,-0.00939064413632873,-0.008003229066146034
2022-12-12,0.01638997268982889,0.005170696090393667,0.028889231010879035
2022-12-13,0.006782437097700322,0.02486335607679524,0.01746473603648946
2022-12-14,-0.015535790149120876,-0.0058558775977977096,0.0011676977599042182
2022-12-15,-0.04685435641887625,-0.044283150289121664,-0.03191824421140721
2022-12-16,-0.014578775296892332,-0.006603549087503935,-0.017348690257063537
2022-12-19,-0.015909572215163093,-0.02016396689285771,-0.01732808558472243
2022-12-20,-0.0005287599827979994,0.006558052754967125,0.005614501398329086
2022-12-21,0.02380944405202845,0.006290779702381677,0.010876691250902404
2022-12-22,-0.02377258719590114,-0.02031703123043782,-0.025528725589511803
2022-12-23,-0.0027981139572388347,0.016750241396088716,0.0022670963281208323
2022-12-27,-0.013878350373759729,-0.02062091110682651,-0.007414175795447009
2022-12-28,-0.030685225808309347,-0.01567688243678267,-0.010254985406645045
2022-12-29,0.02832435997776317,0.02824924901193482,0.02762971182165952
2022-12-30,0.002468880480197777,-0.002487208579976863,-0.004937491780579117
