,Baseline DJIA,Baseline Max Sharpe,EXPERIMENT_6_1678606705_1850000,EXPERIMENT_6_1678606705_2250000,EXPERIMENT_6_1678606705_2950000,EXPERIMENT_8_1678691302_1000000,EXPERIMENT_8_1678691302_2560000,EXPERIMENT_9_1678768311_1000000
2013-05-21,0.0034104237910856,0.0023632792809334,,,,,,
2013-05-22,-0.0052256531463521,-0.0048754133139237,,,,,,
2013-05-23,-0.0008277115848105,-0.0018532041101552,,,,,,
2013-05-24,0.0005622680947399,-0.0016370084164512,,,,,,
2013-05-28,0.0069456542645376,0.0085942357890254,,,,,,
2013-05-29,-0.0069172008873699,-0.015202626178991,,,,,,
2013-05-30,0.0014200322181137,0.0015931239056359,,,,,,
2013-05-31,-0.0136356519390155,-0.0170764427481007,,,,,,
2013-06-03,0.0091600884435698,0.0101600594207152,,,,,,
2013-06-04,-0.0050144278596454,-0.0064085573939491,,,,,,
2013-06-05,-0.0142941606317054,-0.0130252030720448,,,,,,
2013-06-06,0.0053494062916865,0.0113933753720079,,,,,,
2013-06-07,0.013795973728695,0.0190052393376532,,,,,,
2013-06-10,-0.000625013009096,0.0007693221309956,,,,,,
2013-06-11,-0.007649678460754,-0.0126214887343257,,,,,,
2013-06-12,-0.0083844001284344,-0.0147627400767687,,,,,,
2013-06-13,0.0120604754793125,0.01311123618426,,,,,,
2013-06-14,-0.0069781122714057,-0.0099072022201638,,,,,,
2013-06-17,0.0072772803078098,0.0099024096132989,,,,,,
2013-06-18,0.0091160889558179,0.0077420153784806,,,,,,
2013-06-19,-0.0134506423233957,-0.0162654075377516,,,,,,
2013-06-20,-0.0234162028882545,-0.0272186155817215,,,,,,
2013-06-21,0.0027835198894692,0.0050978862009767,,,,,,
2013-06-24,-0.009449086896864,-0.0094985500887096,,,,,,
2013-06-25,0.0068726484937535,0.010286792858604,,,,,,
2013-06-26,0.0101508764034565,0.018381683551544,,,,,,
2013-06-27,0.0076693168966719,0.0068241535109499,,,,,,
2013-06-28,-0.0076468900580159,-0.0083872548095884,,,,,,
2013-07-01,0.0043837764443654,0.009237117674292,,,,,,
2013-07-02,-0.0028413968917774,-0.0076607329297977,,,,,,
2013-07-03,0.0037475504859527,0.0054306863387243,,,,,,
2013-07-05,0.0098389434881511,0.0143486050567964,,,,,,
2013-07-08,0.0058702118187508,0.0060748814995263,,,,,,
2013-07-09,0.0049688638604425,0.0037244578481258,,,,,,
2013-07-10,-0.0005672872360116,0.0021897895030658,,,,,,
2013-07-11,0.0110687632275048,0.0085361134224252,,,,,,
2013-07-12,0.0002186081313129,-0.0190872196843853,,,,,,
2013-07-15,0.001290712233311,0.0155968827930053,,,,,,
2013-07-16,-0.0020931033669397,-0.0048640949629762,,,,,,
2013-07-17,0.0012082645344717,0.001213742229306,,,,,,
2013-07-18,0.0050431730915629,0.0067103533815175,,,,,,
2013-07-19,-0.0003086980948334,0.0104937313461877,,,,,,
2013-07-22,0.0001164179460808,-0.0005428882572258,,,,,,
2013-07-23,0.0014274457942176,0.0044997269592272,,,,,,
2013-07-24,-0.0016380026655181,-0.003716805676107,,,,,,
2013-07-25,0.0008602438892901,0.000226905754715,,,,,,
2013-07-26,0.0002069816927612,-0.0030016967770345,,,,,,
2013-07-29,-0.0023690953225541,-0.000800418539191,,,,,,
2013-07-30,-8.889869242167947e-05,0.0033155682173517,,,,,,
2013-07-31,-0.0013562503035912,-0.0008092752244319,,,,,,
2013-08-01,0.0082892454784917,0.0089104412310441,,,,,,
2013-08-02,0.0019414373172383,0.0084518948157456,,,,,,
2013-08-05,-0.0029524463425307,-0.0048992372269682,,,,,,
2013-08-06,-0.0059818646871695,-0.001704863030761,,,,,,
2013-08-07,-0.0030975653805661,-0.0019015328936129,,,,,,
2013-08-08,0.0017872781698937,-0.0039471990673474,,,,,,
2013-08-09,-0.0046979637410303,-0.007944870416595,,,,,,
2013-08-12,-0.0003779504349342,-0.0062265419815375,,,,,,
2013-08-13,0.0020318241857124,0.0136632549598161,,,,,,
2013-08-14,-0.0073360648329391,-0.0223429836989656,,,,,,
2013-08-15,-0.0147003991655547,-0.0131893533188782,,,,,,
2013-08-16,-0.0020328425100208,0.0034774572679389,,,,,,
2013-08-19,-0.0046898275479694,0.0109980267864313,,,,,,
2013-08-20,-0.0005162969899547,-0.0032370874644964,,,,,,
2013-08-21,-0.0070279609624696,-0.0074955977637507,,,,,,
2013-08-22,0.0044430413427229,0.0068762844429155,,,,,,
2013-08-23,0.0031255241348389,0.0032027922851811,,,,,,
2013-08-26,-0.0042669973030614,-0.001563347192431,,,,,,
2013-08-27,-0.0113960147466462,-0.0208627239597687,,,,,,
2013-08-28,0.0032741917671401,0.0018301450128446,,,,,,
2013-08-29,0.0011090032619913,0.0122780578404835,,,,,,
2013-08-30,-0.002064599947898,-0.0081291485573598,,,,,,
2013-09-03,0.001596886986914,0.0086935534587209,,,,,,
2013-09-04,0.0065329929772761,0.0133320801315391,,,,,,
2013-09-05,0.0004427304979963,0.0015543256388896,,,,,,
2013-09-06,-0.0010028778803319,-0.0030356747083686,,,,,,
2013-09-09,0.0094233618487182,0.0102576052197646,,,,,,
2013-09-10,0.0084935559253103,0.0058143753988633,,,,,,
2013-09-11,0.008922355839311,-0.0002180017086045,,,,,,
2013-09-12,-0.0016937847662974,0.005359791013985,,,,,,
2013-09-13,0.004929200582977,0.0052402979989052,,,,,,
2013-09-16,0.0077211396445302,0.0234796525525763,,,,,,
2013-09-17,0.0022556109022349,0.0088229112851147,,,,,,
2013-09-18,0.0094792347641659,0.0123560275629772,,,,,,
2013-09-19,-0.0025764354454975,0.004166809797425,,,,,,
2013-09-20,-0.0118606702408163,-0.0163172473663884,,,,,,
2013-09-23,-0.0032172462551312,0.0043608282733936,,,,,,
2013-09-24,-0.0043366269497082,0.0108925028856703,,,,,,
2013-09-25,-0.0039994599627323,-0.0043925726399436,,,,,,
2013-09-26,0.0036036864367603,0.0087892766026698,,,,,,
2013-09-27,-0.0045706028199602,0.0025421826752687,,,,,,
2013-09-30,-0.0084262870766935,-0.0110478781321918,,,,,,
2013-10-01,0.0040999092351521,0.0023825629571434,,,,,,
2013-10-02,-0.0038547724166561,-0.0009328836547613,,,,,,
2013-10-03,-0.0090304578469683,-0.0170715047363547,,,,,,
2013-10-04,0.0050744979486072,0.0131446970025707,,,,,,
2013-10-07,-0.0090455544467712,-0.0044797905285205,,,,,,
2013-10-08,-0.0106927820141735,-0.0120278860660931,,,,,,
2013-10-09,0.0017900139493536,-0.002162040767357,,,,,,
2013-10-10,0.0218259994622072,0.0351108788674039,,,,,,
2013-10-11,0.0073409707061018,-0.0043732620444404,,,,,,
2013-10-14,0.0042100774085371,0.010662678298657,,,,,,
2013-10-15,-0.0087084332951037,-0.0065267460752709,,,,,,
2013-10-16,0.013569368406292,0.0146359421340949,,,,,,
2013-10-17,-0.0001417790810047,0.010912291128907,,,,,,
2013-10-18,0.0018215350524155,0.0071107543791085,,,,,,
2013-10-21,-0.0004837898993496,0.0031833589408667,,,,,,
2013-10-22,0.0049024804758244,0.0034856908675519,,,,,,
2013-10-23,-0.0035124949459822,0.0284283100577861,,,,,,
2013-10-24,0.0062205819460503,0.0036950427346238,,,,,,
2013-10-25,0.0039376804269086,0.0062639628413356,,,,,,
2013-10-28,-8.674127336061321e-05,-0.003388303114594,,,,,,
2013-10-29,0.0071565563022908,-0.0057294983419998,,,,,,
2013-10-30,-0.0039278361314837,0.0035020100417138,,,,,,
2013-10-31,-0.0046744918751926,0.0016405638045001,,,,,,
2013-11-01,0.0044899605800621,0.0120550399031942,,,,,,
2013-11-04,0.0015094129117967,0.0016450834007121,,,,,,
2013-11-05,-0.0013364172963944,0.0053123265010421,,,,,,
2013-11-06,0.0082378247010561,-0.0013506559928082,,,,,,
2013-11-07,-0.0097098228474701,-0.0128370537013626,,,,,,
2013-11-08,0.0107605498816525,0.0158093909684874,,,,,,
2013-11-11,0.0013525969508296,-0.0059709676643781,,,,,,
2013-11-12,-0.0020547096769722,-0.0012441861899923,,,,,,
2013-11-13,0.0045052027176919,0.0059235970188191,,,,,,
2013-11-14,0.0034503299694363,0.0139754134400515,,,,,,
2013-11-15,0.0053841827728664,0.0042912369031471,,,,,,
2013-11-18,0.0008971059324685,0.0042366155886281,,,,,,
2013-11-19,-0.0005626719343273,-0.0075378522419999,,,,,,
2013-11-20,-0.0041466672138553,-0.0226197800799659,,,,,,
2013-11-21,0.0068656786083658,0.0050981926742204,,,,,,
2013-11-22,0.0034215696620092,0.0132066157223868,,,,,,
2013-11-25,0.0004836986797343,-0.0060749014644897,,,,,,
2013-11-26,1.6162076707848527e-05,0.0116858079372856,,,,,,
2013-11-27,0.0015261979079927,0.0030394422781761,,,,,,
2013-11-29,-0.0006783685134119,0.0012812952837814,,,,,,
2013-12-02,-0.0048264730443811,-0.0025183280613844,,,,,,
2013-12-03,-0.0058811149650642,0.0017292904952496,,,,,,
2013-12-04,-0.0015614941327227,-0.0034734164345407,,,,,,
2013-12-05,-0.0042958310685851,0.0043703876996795,,,,,,
2013-12-06,0.0125582471351242,0.0054980171266626,,,,,,
2013-12-09,0.0003327098325873,0.0023135800125557,,,,,,
2013-12-10,-0.0032698069724316,-0.0054526640349562,,,,,,
2013-12-11,-0.008113601424756,-0.0175232393710419,,,,,,
2013-12-12,-0.0065705423059676,-0.0029879881695293,,,,,,
2013-12-13,0.0010121500193334,-0.0010219701819629,,,,,,
2013-12-16,0.0082010159116852,0.0041932514607459,,,,,,
2013-12-17,-0.0005861377860295,0.0025615197342695,,,,,,
2013-12-18,0.0184381210297617,0.0045941362991646,,,,,,
2013-12-19,0.0006871828529124,-0.0060095253480742,,,,,,
2013-12-20,0.0025996268087804,0.0017906247134207,,,,,,
2013-12-23,0.0045293182055847,0.0104480793512644,,,,,,
2013-12-24,0.0038625933217828,0.0018612757539773,,,,,,
2013-12-26,0.0074785683765696,0.0028531218781985,,,,,,
2013-12-27,-8.924233964735517e-05,-0.0057029405536973,,,,,,
2013-12-30,0.001570473486496,-0.00324588732961,,,,,,
2013-12-31,0.0043849870464542,0.0062175225093242,,,,,,
2014-01-02,-0.0081627146602256,-0.0063239008703199,,,,,,
2014-01-03,0.0017419874694271,-0.0056449618243725,,,,,,
2014-01-06,-0.0027256011910867,0.0011729956362412,,,,,,
2014-01-07,0.006443787025169,0.003623025510524,,,,,,
2014-01-08,-0.0041255500900831,0.0003876163879517,,,,,,
2014-01-09,-0.0010921917307822,-0.0007997752579163,,,,,,
2014-01-10,-0.0004687806015333,-0.0027184624528417,,,,,,
2014-01-13,-0.0108967450393725,-0.0084445032299303,,,,,,
2014-01-14,0.007130049613377,0.0034744703933711,,,,,,
2014-01-15,0.0066007098657212,0.0088127775053715,,,,,,
2014-01-16,-0.0039394446075148,-0.0046196105588558,,,,,,
2014-01-17,0.0025309591602364,-0.0108680930387514,,,,,,
2014-01-21,-0.0026807383078453,0.0073475440366869,,,,,,
2014-01-22,-0.0025038691995769,0.0103899108784316,,,,,,
2014-01-23,-0.0107485849591144,-0.0114304266910286,,,,,,
2014-01-24,-0.0196476130655538,-0.0263171923963268,,,,,,
2014-01-27,-0.0025965225908227,0.003566711470425,,,,,,
2014-01-28,0.0057254940794446,-0.0276083969211989,,,,,,
2014-01-29,-0.0119137911003384,-0.0359683981411006,,,,,,
2014-01-30,0.0069776845759701,-0.013859688159758,,,,,,
2014-01-31,-0.0094494557481965,-0.0103442548364632,,,,,,
2014-02-03,-0.0207690252980569,-0.0201033544801353,,,,,,
2014-02-04,0.0047122469952032,0.0033866368626449,,,,,,
2014-02-05,-0.0003243566010614,-0.0015953304237679,,,,,,
2014-02-06,0.0121954011676579,0.0162432765750774,,,,,,
2014-02-07,0.0105927941905625,0.0224597399745243,,,,,,
2014-02-10,0.0004881551125082,0.0138463242356006,,,,,,
2014-02-11,0.0122125083114286,0.0140361180510382,,,,,,
2014-02-12,-0.0019274489389964,-0.001070248761162,,,,,,
2014-02-13,0.0039870741401748,0.0064269624254171,,,,,,
2014-02-14,0.0079113457434116,0.0098315432116686,,,,,,
2014-02-18,-0.0014849993304959,0.0036693984262696,,,,,,
2014-02-19,-0.005569658417451,-0.012363298114846,,,,,,
2014-02-20,0.00577728588777,0.0046002111244049,,,,,,
2014-02-21,-0.0018552182788484,0.0046279400993769,,,,,,
2014-02-24,0.0064483581011001,0.0084102785688448,,,,,,
2014-02-25,-0.0016955177029124,-0.0093202388322847,,,,,,
2014-02-26,0.0011588624123701,-0.0018234849360204,,,,,,
2014-02-27,0.0045831803034297,0.0053784202043416,,,,,,
2014-02-28,0.0030148481737655,0.0047613756316629,,,,,,
2014-03-03,-0.0094156609735008,-0.0128643003117744,,,,,,
2014-03-04,0.0140926620054537,0.0244282907325152,,,,,,
2014-03-05,-0.0021774476273158,0.0014817783221844,,,,,,
2014-03-06,0.0037720207649767,0.0084732971443778,,,,,,
2014-03-07,0.0018773769006881,-0.0078806276503319,,,,,,
2014-03-10,-0.0020690204519507,-0.002682167197258,,,,,,
2014-03-11,-0.0041068885430133,-0.0076566063954273,,,,,,
2014-03-12,-0.0006831234232856,0.0012565487005775,,,,,,
2014-03-13,-0.0141486717679555,-0.0187464107054846,,,,,,
2014-03-14,-0.0026829736565171,-0.0022228890597769,,,,,,
2014-03-17,0.0113004814346584,0.0121389999405802,,,,,,
