,RF_RETURN,AXP_RETURN,AAPL_RETURN,BA_RETURN,GS_RETURN,INTC_RETURN,JNJ_RETURN,KO_RETURN,NKE_RETURN,PG_RETURN,DIS_RETURN
2010-02-11,0.00014544749972156268,0.014304938179384719,0.018193937567723806,0.017634849689009968,0.0027338337382922795,0.018791164727284704,0.002869818104386468,0.007994070112461671,0.0049491095454266,0.0047026798311076146,0.00432884681096013
2010-02-12,0.00014391680468217594,0.0033949608759580308,0.008607246754102071,-0.015513878984938834,-0.0007789045032067232,0.01844485416104269,-0.0030206731304082135,-0.0044261304372469334,-0.007307332371238928,-0.003228347328221415,-0.002984060542595146
2010-02-16,0.00014280668023136656,0.031233514850786515,0.015071375253108199,0.02699071424158106,0.022542908256279137,0.014194708462542227,0.014190309427133174,0.015561226375933934,0.01856263181311002,0.01732564991325014,0.013302282924530173
2010-02-17,0.0001457918278211512,-0.014386577668415779,-0.004178787280963214,0.009141167143166706,-0.0008899108961419877,-0.002895585003777068,0.005816577864534933,0.00930295977169604,0.013040288216887852,0.00031814973561639093,0.012799442203296874
2010-02-18,0.00014812480194659194,0.002560974269352867,0.0018759266076049386,0.017308661535238024,-0.00972881691323313,0.008712533541272993,0.008596514866660021,0.010482728147312104,-0.0006203337690843247,0.008592051129613365,0.005184686587125675
2010-02-19,0.00014732180288090646,-0.002298859517650964,-0.006208913393001891,0.011130554530725645,0.002889214601179635,-0.0009601389060260868,-0.0035913163411155358,-0.0033980986474502206,-0.001396808009096251,0.0009462834498030759,0.006769700368807863
2010-02-22,0.0001479718635213345,-0.0033285673218130807,-0.006198389053573061,0.00597544203353273,0.0033939455343769964,0.002401763640619281,-0.005015169631199634,-0.0061021718554142845,-0.0006215176319178672,-0.000472650124886842,-0.0035222027155872304
2010-02-23,0.00014384025084224206,-0.025686910730353563,-0.01676495462082528,-0.018758391281822995,-6.386216568532443e-05,-0.022999622578356305,-0.0028348135527141993,-0.009931417470090742,-0.0027989855292656074,-0.0033111790339444003,-0.006426589694700446
2010-02-24,0.00014399334792591922,0.01265490101362099,0.018268845144762347,0.011310704951936534,0.010401943413663961,0.015204096877820428,0.0022112013085271442,0.006018623949088253,0.012474875839570743,0.010757664459083882,0.015200369341928699
2010-02-25,0.00014196430892199352,-0.009633153741156586,0.006678009583837241,-0.009609110479034677,-0.011937151420139624,-0.0033820420511952998,-0.002679206440137749,-0.03698340249949117,0.01894342074788624,-0.002974037485084513,-0.0009556409323774329
2010-02-26,0.00014016410937456314,0.003943396255029263,0.012970066377478329,0.004612660776668331,0.0016658171212589057,-0.004847074569208076,-0.004424675553865609,-0.007530000862963515,0.021765410719779554,-0.006593338517522085,-0.0038265693553388713
2010-03-01,0.0001405855030518488,-0.0015710177675463122,0.021356759938095493,0.013299615917691243,0.0012150207070473762,0.016560836717701033,0.00619051429071571,0.01043261738911605,0.00946724726210979,0.0036347478590770255,0.00960313553919967
2010-03-02,0.00014089195066424587,0.006818536266003594,-0.0006699918559134321,0.006875193017230163,0.014117840477465338,-0.008145214190370398,0.0007883289359598145,0.0005627716794196491,-0.0030769631647611373,0.0031491152401457168,0.010780105564081266
2010-03-03,0.0001413132673799833,-0.0028656355692251445,0.0022983974911714444,0.00015505711421281987,-0.00648818515244709,-0.008695833104823136,-0.0006302892851348663,0.011820222733521346,-0.005732982390076469,-0.0025113659093569662,-0.00752837453242583
2010-03-04,0.0001405855030518488,0.015935655284974315,0.006592515233557306,0.017067368698678864,0.03734474480992489,0.00048734738597056015,0.002681319380270164,0.010012792320378994,0.003859349785096944,0.0018884213561711771,0.029393210668299252
2010-03-05,0.0001434957540509263,0.033684785400075246,0.03910574264997324,0.03630836048418473,0.021820219429744325,0.012664234636410532,0.007393534764113863,0.004222532265369727,0.010202729439359182,0.00031359921402440705,0.019956964465261073
2010-03-08,0.00014449087966994512,-0.012188862270678169,0.0005940903911538786,-0.010157642732874894,0.015910835131769385,-0.0009620365320064383,0.002498318147008849,-0.004387707165288912,0.007317946897582583,-0.007850232005670588,-0.0009030630977436838
2010-03-09,0.00014422298708494097,-0.00025138765871390856,0.01798383532759118,0.00817966763578637,-0.005828966544842551,0.008184704311531954,0.0010905343010776392,-0.005141149991928162,0.0015990218357326835,0.0017406555742833785,0.003615847314323739
2010-03-10,0.00014495008741644,0.0005033667446401324,0.008160767851156603,0.03274814675456028,0.01830042284789002,0.011939180724480192,0.00031129133038043655,0.0003691602981779063,0.0027563460935733364,-0.004581317700959819,0.0006001960991197652
2010-03-11,0.00014495008741644,0.009818498030769618,0.0029354055199968254,0.0008568803540698333,0.009130736926121097,0.0028318979558321633,-0.0010890939684241596,-0.0029765977937452615,0.009114066628674866,0.00253944435547937,0.014401518971540739
2010-03-12,0.00014456742101098818,0.016205437635414377,0.004878185874714891,-0.0034249339102320198,0.008356655452793627,0.0009404725758921373,-0.0006227205759974375,-0.004663922516678132,0.0021507904903073083,0.0023743482822415896,-0.003549475428412441
2010-03-15,0.0001443378017016439,-0.0014720751832876244,-0.012179875030633114,-0.006158035065985112,-0.008172824175088134,-0.004701095999327887,0.006076697378630813,0.005623271149941322,0.007009873370419584,0.006001264881982715,0.0008904647732135285
2010-03-16,0.00014238552140133365,0.00540541521252047,0.0027251002158494853,-0.009798375762718692,0.015328391866230806,0.039679040292559975,-0.0006194312859983953,0.0009320414057445436,-0.00014223825742587515,-0.0026682216879582166,0.0008899323095561407
2010-03-17,0.00014196430892199352,0.002199535370428052,-0.00147028760312784,0.009604180273591112,0.0025543025888845605,0.010449465351402676,0.0018596182832455455,0.002607117337656728,0.007104452317767018,0.007555441432653742,0.0
2010-03-18,0.0001431129479456672,-0.00024398148981763512,0.002364729228879092,0.02147665361591833,0.004585859893794009,-0.001798691711333067,0.0063415504922093024,0.002043317748041895,0.05333039941564399,-0.004374444818651346,0.0008887517430511416
2010-03-19,0.00014368714787615922,-0.016340955938436874,-0.010683107609731901,-0.0021170964699073203,0.0025355272157487896,-0.009459039193147278,0.0007686931377679507,0.01482816013913979,-0.015270179756666558,0.0017258179310595256,-0.0041444735447701
2010-03-22,0.00014276839739402192,0.018596264405796648,0.011248431483072752,0.01682701645574891,-0.009780210295331715,0.011368507181125365,-0.0001535521050197719,-0.003835367290311087,0.0048969487264829414,0.0006264969557003841,0.009215231586331196
2010-03-23,0.00014341920124794072,0.0038948047699336463,0.016061887284668508,0.003754417827230183,-0.007550411835784199,0.019334348759326492,0.00399356676153273,0.013934247745767347,0.008257147517278352,0.010175719386823934,0.00176741942058678
2010-03-24,0.0001491187723225984,-0.00557714422819966,0.004423338620475059,0.001940042449206647,-0.0024025029826534317,-0.010586442272692342,-0.009332387422798627,-0.012296206469257998,-0.014901923067732747,-0.014257353293465336,0.011172941561725214
2010-03-25,0.0001518700109641724,0.009997726740731405,-0.011858589569682665,0.0023503687952455277,0.0028093823236952087,-0.003566656171140492,-0.0027801643531317755,0.0032955330819068873,0.002589496729109353,0.00015730103937094952,0.020354993822625955
2010-03-26,0.00015011249481511335,-0.007242757159273028,0.018751510987879527,0.001379521282571794,-0.011606340139964644,-0.004921754127720113,-0.0029425789526892343,-0.0027375492437916593,0.0043497418673315025,0.0010999621653307035,0.006269561372208132
2010-03-29,0.00015045642004918314,0.00875455974837469,0.006452431668256153,0.020939474841590755,0.0068262532507914475,0.0040467838117361765,0.006834545413490378,0.0021958856222992207,0.0010825602767345899,0.0006285904877718629,-0.004247929291059438
2010-03-30,0.0001506092631438083,-0.00024188457232610094,0.014888993232993863,-0.007825691880481322,-0.015340721872005636,0.00044790843430808636,0.00123391252178906,0.001826273830385139,-0.0021628393720143357,-0.0010989453952300332,-0.0017067816935596447
2010-03-31,0.0001492716667343963,-0.0007269421776036067,-0.0036038388536037136,-0.012512120854641262,-0.004375919940837969,-0.0022379649534024493,0.004622499321583762,0.002368787048693033,-0.00420007037998138,-0.006125861761126505,-0.0054130823070247525
2010-04-01,0.0001502653511025187,0.010664043375625765,0.0041280005938340025,0.005233408772329584,-0.0024028969914431375,0.00448603333189368,0.008742354348197479,0.005454367663617843,0.006938788804751628,0.0014226060379907146,0.018333166795913458
2010-04-05,0.00015542088124775866,0.023261436471637698,0.010678706897503165,-0.013015573523251889,0.01727175990275831,0.008932634397177841,-0.005625601164194305,-0.007956362876251566,0.0013507056587802602,0.006313051106640488,-0.009282868474361328
2010-04-06,0.00015442848187774416,0.010546099041794266,0.004402854366730047,0.004441880592298331,-0.0015011664314509288,-0.008410732544740562,-0.0013760113453442635,-0.010390218729402156,-0.0026983678657170884,-0.010194604061919299,0.007098015143435443
2010-04-07,0.00015041820152639218,-0.01739300848225267,0.004425466382545817,-0.0035931855934719925,0.020010665729837562,0.002231715651462629,-0.0013781632086368178,-0.008656888062025803,-0.004329973102256912,-0.009665682604764081,-0.004228830090349467
2010-04-08,0.00015167900979040638,0.031153778788074238,-0.0027015950207613937,0.002496529507029832,0.017804447212520058,-0.006235867638832104,-0.004446525549310354,-0.0011150848003497194,0.00543565643806887,0.0009599385524201587,0.009909608410575421
2010-04-09,0.00015137339979776065,0.0043492381891552245,0.007667867185053412,0.001937156274500751,-0.0021167465436636723,0.010757522457211843,0.0032344773011423467,0.015439158195749592,0.01608331139183128,0.0027173822700556904,0.015418950048362579
2010-04-12,0.00014976853989367989,0.015040489153883119,0.002068322237078757,-0.006904003262433789,-0.00714564450694688,-0.00044341214213095004,-0.00046070060522962475,0.0031141872096733803,0.004655941424466459,-0.0004780750824310287,-0.00911097431641239
2010-04-13,0.0001484306703025684,0.010103427795068232,0.0005773910174453611,-0.010150781144207088,0.007928168059873286,0.01020388923028337,0.008754180873087769,0.004748021296334226,-0.0002648814037111702,0.0047848305540614255,-0.0013931139669483006
2010-04-14,0.00015011249481511335,0.032673903407083094,0.013447492169956776,0.007164261675349115,0.031631818531060896,0.032938172389350706,-0.002892595413671706,-0.001272181722273169,0.0038401479203009625,0.003015604909983427,0.010044621309082347
2010-04-15,0.00014984497992376333,0.004519872693071303,0.013146467537704876,0.005439323166729126,-0.0035152178203264883,0.02976209786150097,0.0003053222689306523,-0.012557300259690152,-0.00211091713649314,-0.003006538378088286,0.005524796374720253
2010-04-16,0.00014686286839560303,-0.03364022739593686,-0.006106070596639923,-0.018033012444584107,-0.12791015462647914,-0.012386678520481031,-0.007479727773074152,0.013085533320166265,-0.006213075814914704,-0.0023812009418802127,-0.015658972536639726
2010-04-19,0.00014827773450165616,0.014634040974581097,-0.0013340233723887485,0.0024013056245060227,0.01630434209151832,0.003344844128474911,0.01553357106462716,0.006366797100651578,0.005454061545521416,0.00588684966741293,0.009488827689352775
2010-04-20,0.00014820127351566903,0.009615651110003398,-0.010037619565501088,0.0063418674529556185,-0.02045099684780949,0.0049999459240457345,-0.0006059037615969709,-0.015364954470971748,0.010320481774775292,-0.0004743697195803698,0.010229651501925119
2010-04-21,0.00014563879070261798,-0.004545506988986814,0.05981404770511145,0.03850959352414485,-0.006563663912708684,-0.0132672497602635,-0.009092040866538031,-0.0051408364939899975,0.004714059159595108,0.006963422925751361,0.0005474407280798843
2010-04-22,0.00014693936418685993,0.01696004847126953,0.027969132517425166,0.019282721192195984,0.0007553736799927879,0.007983009528676366,-0.009328614696586413,0.002214630356789149,0.019681861640461484,-0.000628917816104746,0.00601735530690739
2010-04-23,0.00014866004476954409,0.027368245651025136,0.016361456268979557,-0.006085346918162982,-0.010373810165729802,0.002084517110054529,0.004013552187140945,-0.007917294351889925,-0.004218223170046054,-0.00078631050646083,0.00027184497001675467
2010-04-26,0.00014858359111924457,-0.018938759287821516,-0.004910835300741212,-0.010515050846000906,-0.03411770648537049,-0.00915127739744348,-0.00430485708352335,-0.0027839780405387593,0.001540137425362298,0.006295522686476485,0.006795229590026874
2010-04-27,0.00014380197793362193,-0.028638126181500967,-0.027680842771108716,-0.02502047186002221,0.006644173667303521,-0.019731504726687943,-0.007412226328944893,-0.0160059363109617,-0.016405683574331476,-0.012981126090599648,-0.019438228751048614
2010-04-28,0.00014697760697246487,0.006333143265778052,-0.0016790843961408397,-0.0015170994855681075,0.02594048619960798,-0.0038542267588501655,0.005289310364667177,0.009267947261567766,-0.003909414766060215,0.008654275752529417,-0.0008261049153241995
2010-04-29,0.000145256190434484,0.03298628129454095,0.026911494844118256,0.01962124734280568,0.020572432075851577,0.009888093378801033,0.006035407921845648,0.00712146057241303,0.014782984502152985,-0.015355396549499689,0.025626986377308203
2010-04-30,0.00014276839739402192,-0.03109238903101752,-0.028104572720778265,-0.01843054552978307,-0.09385955196743223,-0.027671278121353393,-0.010921282750375738,-0.0053965128346735725,-0.021400439374045677,-0.0006431268430705517,-0.010209637145344619
2010-05-03,0.00014437606946393622,0.02341707339089938,0.020146198716217478,0.027060388844061034,0.029613868199579008,0.018388844631265888,0.016018911998761043,0.005799814354307653,0.024502582739522216,0.008365670409511194,0.01954417026703581
2010-05-04,0.0001408536402938143,-0.028389684146497673,-0.028796648395962743,-0.021508259973944344,-0.0003338987579142305,-0.03009470908398837,-0.009643760189187,-0.010788486152074395,-0.005400237843914746,-0.01547534637640513,-0.02582567343946185
2010-05-05,0.0001384397461552389,-0.031182111865867612,-0.010399054514533601,-0.018930433638909894,-0.008431380174740544,-0.010356299540133063,0.0068008289435703695,0.00902590881190557,-0.02766578218207283,0.007291924861697829,-0.03416216385725834
2010-05-06,0.00013260971870843186,-0.04343901361394131,-0.038048135169830966,-0.04267588854681237,-0.03961072070410698,-0.029769716596335094,-0.026711913599654413,-0.02534464980241291,-0.03869256177653835,-0.022683576474642475,-0.03763436696052902
2010-05-07,0.0001337994266195075,-0.04470627006183647,-0.042193046964104974,-0.01839062769152955,0.004707337921572519,-0.009298467432748425,-0.0014194186699985067,0.0070744021133239965,-0.023374678332443888,-0.007242516167634272,-0.017641981430862264
2010-05-10,0.00013801812548019932,0.06133053097645602,0.07686772564472522,0.06414866941376074,0.005874621681768666,0.058188719766290475,0.02274544387310562,0.026011299401057508,0.08554032157994773,0.034985376088561226,0.05627042375226421
2010-05-11,0.0001378647986403081,0.005569726299710309,0.009961164656384858,0.005915259371506831,-0.012931918391641761,-0.011972939755661494,-0.0012359344500556535,-0.00795747612830422,-0.0028701937462054516,-0.0008006510305421655,0.013318216995195309
2010-05-12,0.00013909125732869398,0.017770238813599404,0.021713672228683256,0.020302590155649947,0.03683885812140386,0.03635503798066986,0.003556502869214384,0.007647873139339012,0.018579894431015376,0.010421633379350093,-0.01761718587105343
2010-05-13,0.00013897629143411194,-0.029251247382671486,-0.014231962658283415,-0.015232593338152745,-0.017323573574774653,-0.025552101455475373,-0.003543898982315552,-0.009810798180258873,-0.02954443451399036,-0.004284333666218054,-0.010817229101618198
2010-05-14,0.0001342982327579012,-0.0506894961641704,-0.017572455397479203,-0.027034732226054015,-0.009816521217908991,-0.027110933587181973,-0.010824277718312292,-0.002804592820741414,-0.023957888398035032,-0.003346311008147085,-0.019855892770024974
2010-05-17,0.0001354490834770683,0.01427184551644789,0.0015760485611580055,-0.002004708163124036,-0.004119438053244884,0.005938750165297657,-0.0014065100501385874,0.001312462712922624,-0.001491669605471202,0.013431166775471848,0.00411040237055027
2010-05-18,0.00013176518870894327,-0.03347896870890632,-0.00731649825001357,-0.028128812687291282,-0.03701643925415543,-0.026793856303956476,-0.014245692152531686,-0.005804262607597033,-0.009506761038264866,-0.002682071111982598,-0.013742875346976602
2010-05-19,0.0001311124784701967,0.00828324700145222,-0.015929613912118112,-0.022297737760443637,0.019948195536372504,0.007932784127030246,-0.011910352252024636,0.00037659291828529007,-0.00932453655851917,0.00015788169886366,-0.01007992279152825
2010-05-20,0.000127463000854533,-0.0385855573296533,-0.04260253580852669,-0.04848215232272579,-0.028550841799833693,-0.03750027864869154,-0.026840276133511365,-0.029743899303576016,-0.0268510173702895,-0.02546664810150978,-0.041928749083909755
2010-05-21,0.00012500252455116545,0.031071788963508595,0.01917848800173383,0.024761872753307435,0.033210369648273064,0.0057721890933644104,0.005450209872174483,0.0009697593739290689,0.015360604535918032,0.0038953526221285895,0.027508531451337248
2010-05-24,0.00012604072313626702,-0.019588073920560833,0.01832268472468712,-0.021839899392845252,-0.027947664424911034,-0.01147798882705775,-0.005092132568725094,-0.0025195016376651225,-0.0007001072600225644,-0.007275242807981752,-0.011864959490711868
2010-05-25,0.0001233870060097786,-0.0010249605193635158,-0.006240639073176069,-0.0058592639118381085,0.04294364328664213,0.00870851559290542,-0.0036321814643339723,-0.016323395192349377,0.022007077833715805,-0.00570065725727209,-0.004926023685715597
2010-05-26,0.00012569468394096894,-0.021281857718225772,-0.0045265153853480955,0.007645742907515185,-0.015852513514336808,-0.007194115111139765,-0.011433348964438483,-0.010667505611992367,-0.005348541047878297,-0.00999181747533251,0.023205527363333367
2010-05-27,0.00013030604332420204,0.0565890637631139,0.0378516548110146,0.02956037663771438,0.03572666170297034,0.05120741224764358,-0.0015224038053093247,0.02296284192411968,0.019028720688152312,0.008438347738895402,0.039310318021524404
2010-05-28,0.000128884780237426,-0.01140637882166673,0.013933792381441101,-0.01458602888303151,-0.004760149790299373,-0.015624899325779706,-0.012366476693922546,0.003318326534590854,-0.020568397481544598,0.002297061970060632,-0.02764026894143823
2010-06-01,0.000128692674065789,-0.01705549596971523,0.015376406079040672,-0.019164814558022103,-0.01663670666826389,-0.011204373452404437,0.007890250135783372,-0.0021395462546772714,-0.016579145265852135,0.0011459900984629456,-0.0026929108020719017
2010-06-02,0.000130152419431262,0.045420131733613145,0.011962080464741787,0.022081005102876583,0.020936457224373317,0.029745161163279965,0.01650760098086379,0.021836291872546765,0.025569165014593498,0.009483135331348702,0.04230434289862739
2010-06-03,0.0001318803628473919,-0.010495467445735374,-0.0031447565045360504,-0.0004662867398975701,-0.00545507630021802,0.0041261738443498786,0.0006700321977683998,0.0064871211992871824,0.012374406204911148,0.0009717422240291818,-0.0008636137061753812
2010-06-04,0.00012481023111066136,-0.05254054835850741,-0.027211937621883453,-0.049136895699012584,-0.012426998154184021,-0.04337865512382266,-0.029446347389847638,-0.02805653955729892,-0.03884291693563724,-0.01618124467155091,-0.02938654274286634
2010-06-07,0.00012438716571105957,-0.018224369783588212,-0.019612166852498114,-0.017007518781538278,-0.02509685411083673,-0.030548827052532146,-0.00017230813261082112,-0.009167360754231857,-0.016673905295926494,-0.002960481376638957,-0.019293446751246557
2010-06-08,0.0001237717118229842,0.019092852062825072,-0.006415864920578884,0.015138905933915758,-0.006489631942952823,-0.006401028973129885,0.01103447422688264,0.014960787616352222,0.00962833066251334,0.025074137473780622,0.0033294473432885496
2010-06-09,0.0001245025533058719,-0.008327029914197759,-0.024586074887195664,0.011307786991125335,-0.007112617778073038,-0.012388444245263863,-0.008015240411562652,-0.004073098378021722,-0.0035584444561108652,-0.010781856992272743,-0.006335053128335377
2010-06-10,0.00012957626562792868,0.05038080516951404,0.03005770690131704,0.0353265316466127,-0.022149029639218165,0.031108949361044136,0.005672996162527255,0.021421799089713867,0.024853874308158108,0.007158135461710513,0.03551917000128024
2010-06-11,0.00012561778837238968,0.002497767001581108,0.01197544795213834,0.02332162230648338,0.013979058702310532,0.004379579146639889,-0.0006835539559941761,-0.006921765056558726,0.008083466020778696,-0.014537545993828949,0.003811317782270063
2010-06-14,0.00012788574897970584,-0.0059804377348811055,0.0030370815898934644,-0.008565463754972913,-0.016219279010297183,0.012112069006922077,-0.0006846824119703943,-0.0027106558873054576,-0.001521375071514619,0.003933934765898206,-0.009053748702706144
2010-06-15,0.00012923053335311963,0.04261718123625724,0.021276077272683214,0.041037010221944614,0.02592897872812383,0.028243290157686785,0.012324791298991444,0.013007232929912016,0.024370435281713787,0.010775678347877404,0.03124068237478994
2010-06-16,0.0001281547421656537,0.018033629481724933,0.029111713711870824,-0.006668766155401018,0.0011689296173955643,0.00046560254091598807,0.0016908116978746612,0.00421630622471536,-0.0020279234998220597,-0.011630325129381003,-0.005715913933233341
2010-06-17,0.00012461793755913497,-0.006613568266333081,0.01728703187925662,0.0034307993046232,0.0018971728477215066,0.0013960257682210653,-0.001012755973606505,-0.0007634797682677386,0.01002343096033309,0.009315122992187508,0.008048370917553616
2010-06-18,0.00012588693470405588,-0.0007131970960816414,0.008091983257726865,0.010407637624523458,0.006262528581280513,-0.005576055156169657,0.0,-0.000954811139641798,0.004961801063988691,-0.007447794668951735,0.002281112367121807
2010-06-21,0.0001266558266805884,0.013561618704697853,-0.014230487140510228,0.00014738684965021065,-0.003184404544163688,-0.009813408905868792,-0.0008446012900874544,0.003249782107866528,-0.007873193575791082,-0.003262936675768602,-0.002560434189832872
2010-06-22,0.00012369476996298978,-0.01549317120185012,0.013621522142013731,-0.024864025085072794,-0.021416978271047826,-0.009910064830019993,0.0005073198270202361,-0.00038105113693431836,-0.02542026984924395,-0.006218925231383676,-0.020250998306462487
2010-06-23,0.0001217323467190834,0.00548414802488395,-0.010516465530890473,0.017652175473231946,0.0020774046015776815,-0.00810320454725566,0.001351949200818936,-0.004193694802153036,0.0008286749430148621,0.010869367496372462,-0.00029113967060734325
2010-06-24,0.00012204023849848866,-0.026321751117756698,-0.0072702819237301375,-0.0002964291893307047,-0.0006666137939382866,-0.02354593353006207,0.006077001690752759,-0.008422926582682844,-0.0398514241817115,-0.008308935916360394,-0.021549462054160973
2010-06-25,0.00012165536546837608,0.039210656782529885,-0.008550023023060849,0.01987259515395312,0.034671933518594766,-0.01427181522614096,-0.015100505504840878,-0.02972925485081135,0.007036940611420128,-0.017742645133625667,-0.003571400175259254
