,RISK_FREE,AXP,AXP_VOLUME,AAPL,AAPL_VOLUME,BA,BA_VOLUME,GS,GS_VOLUME,INTC,INTC_VOLUME,JNJ,JNJ_VOLUME,KO,KO_VOLUME,NKE,NKE_VOLUME,PG,PG_VOLUME,DIS,DIS_VOLUME,AXP_RETURN_12,AXP_RETURN_26,AXP_RETURN_60,AXP_STD_20,AAPL_RETURN_12,AAPL_RETURN_26,AAPL_RETURN_60,AAPL_STD_20,BA_RETURN_12,BA_RETURN_26,BA_RETURN_60,BA_STD_20,GS_RETURN_12,GS_RETURN_26,GS_RETURN_60,GS_STD_20,INTC_RETURN_12,INTC_RETURN_26,INTC_RETURN_60,INTC_STD_20,JNJ_RETURN_12,JNJ_RETURN_26,JNJ_RETURN_60,JNJ_STD_20,KO_RETURN_12,KO_RETURN_26,KO_RETURN_60,KO_STD_20,NKE_RETURN_12,NKE_RETURN_26,NKE_RETURN_60,NKE_STD_20,PG_RETURN_12,PG_RETURN_26,PG_RETURN_60,PG_STD_20,DIS_RETURN_12,DIS_RETURN_26,DIS_RETURN_60,DIS_STD_20
2010-04-14,0.00015011249481511335,0.03267358698482026,0.2880424847354759,0.013447361885637,0.31960205191978863,0.007164054330758729,-0.31173586911582307,0.031631720073251435,0.9417914140789312,0.0329382288343274,0.3070780322168445,-0.0028928490836428455,-0.1586094731444686,-0.0012720793285773135,-0.07903022251743608,0.0038408568972010393,-0.0314297101861869,0.0030158736673719932,-0.31558231072007414,0.010044621922791652,-0.15150793796121664,0.011866990066153216,0.006224580475725716,0.00160174900864396,0.013488614388034878,0.004095838322630385,0.004418727612940154,0.002946575472373203,0.008270474949317428,-0.0025170837409185243,0.0024731562009396857,0.00286035380828209,0.009920108072398955,0.007632979069871926,0.0032771408028318127,0.0019175861991953536,0.011821419041858836,0.0051605184423284545,0.004793821149219335,0.002183480598819232,0.010679601060438866,0.0009053713502151783,0.000765464665943627,0.0003654818488205702,0.004863421169160137,0.00014569263434616175,0.0006582433971054069,-0.00026566136441963373,0.007761920992261498,0.0026639627264257726,0.003722441966488965,0.002789548198768532,0.013769044950644871,-0.0007407835932373708,0.0,0.0007566496784072729,0.006092609314164268,0.003090587183723681,0.0033444507763054077,0.002804910194335264,0.00887158356224437
2010-04-15,0.00014984497992376333,0.00451997159835793,-0.32412696835725996,0.013146787619547462,-0.06754069279967845,0.005439051174930265,-0.15795646328556312,-0.0035145057032903715,-0.37572074798509125,0.02976148427410119,-0.30729350933800725,0.0003055774128879474,-0.17568249554842452,-0.01255709701060359,0.46777543778668895,-0.0021109166408070923,0.030862383163835272,-0.0030068055217759015,0.4722077651712293,0.005524857199614708,-0.008794268079504453,0.012396975322504611,0.006408874040363166,0.0014540668729479123,0.013458045925393175,0.005771209539030542,0.004234731874272368,0.002441439661100997,0.008354643165987993,-0.0007184813252083533,0.0023681934141031036,0.00299780545695838,0.009798853490569585,0.007720103423129121,0.0033668735177574405,0.0016928786501879678,0.011897240229261925,0.008338571224447255,0.005612510697505124,0.0024738024107409107,0.012127623732775204,0.0004744597476236123,0.0007352690973418952,0.00016781509523799976,0.004857167952120912,-0.0013536907596094494,0.0003703228376632506,-0.0005146231551923508,0.008334671638790193,0.002874077472635461,0.0035792291792779984,0.0026713810381866487,0.01380693759872503,-0.00042757695734052525,-0.00018271106044498442,0.00046145844118705703,0.005832573429847198,0.004188273736316361,0.0034177898538263474,0.0026745526610156833,0.008841280375442111
2010-04-16,0.00014686286839560303,-0.033640125623462636,0.9249175783792865,-0.006106636237258378,0.991974198534548,-0.018033014877117504,1.7418894588443115,-0.12791030680204707,12.017936647658413,-0.012386211821722615,-0.07078801944782331,-0.007479980931264674,0.8184916078503852,0.013085533320166265,0.723532013168886,-0.006213662645334739,0.958713503649635,-0.0023808448836238894,0.11081945770141766,-0.015659092853298695,0.3420024167474063,0.00786891631481712,0.005065729005282682,0.0008753227941560304,0.01617435268960557,0.004741371868715483,0.0036843686990661872,0.002598277740975208,0.00871783640746115,-0.003055816436158043,0.0004262203243774465,0.0028181159203146677,0.009639217889683405,-0.005738691513706984,-0.002596844091708128,-0.0006820073712576757,0.03139742357174978,0.006631948655416053,0.0046718616092094045,0.002241796089961001,0.01263045584915446,-0.0011461986455852946,0.00043435940846214827,9.375419800439211e-05,0.004989515233998884,-0.0005983482798354034,0.000856450256480068,-2.4069827340045258e-05,0.008800472315690916,0.0015564138835904018,0.0032324395804896877,0.002704658312431052,0.007389646180157806,-0.0008078520441436865,-9.777663034793438e-05,0.0006491207041685598,0.005784726528931171,0.0007848654338158401,0.0027857095919665564,0.0023141412112592796,0.009847425609061973
2010-04-19,0.00014827773450165616,0.014633732329222493,-0.4257662286658703,-0.0013337701665764312,-0.24465029173443964,0.002401992807140374,-0.4792536518280822,0.016303752068260957,-0.4678828776298781,0.003344724483850703,-0.307493379454605,0.015533485401866276,-0.07090360489121805,0.006367208618416553,-0.24538425572192635,0.005454181876862307,-0.36019564457901476,0.005887296867284508,-0.2402635117394798,0.00948907331053972,-0.20174406814033663,0.007015915896047664,0.005249646253282059,0.0014391560207465126,0.015479253088387452,0.0035406922279601627,0.0035197044170842684,0.0028673910964265303,0.008066194417544048,-0.0015093416779713431,0.0004855807861059436,0.0031382299533107005,0.009640260079429993,-0.005833376421589431,-0.002325117847683522,0.0002892935650631312,0.03170785185468457,0.006073043788567656,0.004691640372567862,0.0024888785977930095,0.01224079306880355,0.0009591427856225909,0.001069583491711823,0.0006555014166553796,0.00608435110824132,0.0008353623694727919,0.0012155610164179542,0.0004246468711153195,0.008287786798755865,0.0019660607737630453,0.0030922432276601075,0.0029367874687871165,0.0064785944846046445,-0.0008501960739663028,3.0442468473834694e-05,0.0009161902908618735,0.005948302359873929,0.0026651338869005947,0.0025985041984555313,0.0027855946999999492,0.009798872223421943
2010-04-20,0.00014820127351566903,0.009615451239046058,-0.23297807667464565,-0.01003787417028823,0.30233660784400884,0.006341452852420382,0.13240227451166997,-0.02045054248842826,-0.22288726169078,0.0049999459240457345,-0.07459459156256831,-0.0006057351077607409,-0.1852758387288651,-0.015365459330679121,0.22820247387470438,0.010319895445721095,0.09032580997451767,-0.0004749030076627303,0.1760935814596445,0.01022952918157416,0.6782683806717138,0.006923116306365662,0.0049981150656419615,0.0030769792025582277,0.015243461878609702,0.0020884316653611013,0.0029426593684656055,0.0035492749676149238,0.008629964132145018,-0.0013206771497857872,0.0008609329653077591,0.003652861557222664,0.008949605936766919,-0.007736358147718114,-0.003436706292650471,0.0006595058349041505,0.03190376340244555,0.007425489520679118,0.004848015432623587,0.0033353305341023987,0.012133801277156098,0.0010363237544761539,0.0010702445606045607,0.0008473730255997847,0.006088605954709124,0.00033104205056910807,0.000799409340894286,0.0002063977563298014,0.00898095054181976,0.0032663499073084523,0.0034055087783269045,0.0032827280029041894,0.0067407162345192095,0.0001266586885380061,-7.904097744593219e-05,0.0007777685036924886,0.005942703712554076,0.0029764467526782745,0.00312821494950688,0.0033033950624785646,0.009831600642016661
2010-04-21,0.00014563879070261798,-0.004545408883399937,-0.0412636688999245,0.0598143234288,0.33056491004520483,0.038509792546715715,1.5287209009160434,-0.006563309836721043,-0.2802500675409867,-0.01326730888874983,0.11983228117603195,-0.00909237771353355,0.1207831224195226,-0.005140317908572722,-0.40744659907471203,0.004714878849501503,0.1269145695087852,0.006963245627722214,-0.12215949565465167,0.0005472010167595354,-0.45263699666969426,0.008232019320496553,0.004878971960552425,0.0033510689686777617,0.015426930776434608,0.007481979270218986,0.0056600137632103475,0.004077055869549984,0.01498261998087715,0.002821066743219136,0.002554727623168329,0.004282244945086111,0.01246452124606094,-0.010352390877237716,-0.0033745423852302725,0.0004569027320311392,0.03189921403586332,0.005856554897405886,0.004514029109593309,0.002771286743314283,0.012174201963329455,0.00026032730159153417,0.0004854784338896856,0.000689748053996686,0.006410288293686272,0.0006853849903496467,0.0003852758923335031,8.671577813279541e-05,0.008415369197906104,0.004174037444739653,0.003317459219064567,0.00317918495223668,0.006603817215627506,0.001793447065241649,-4.228563309438549e-05,0.0008052397704234604,0.005675673754438141,0.0034564891523281016,0.003114978294376902,0.0033460426225129236,0.009848178250413734
2010-04-22,0.00014693936418685993,0.016960351608613644,0.6617667954066937,0.02796858956658066,-0.19235351456731287,0.01928238705068064,-0.24483827280507153,0.0007550176846504719,-0.1826742616311613,0.007983549318636651,-0.0031556455879825362,-0.009328361546155794,0.46626533989233065,0.0022143163514811715,0.053594418372856056,0.01968209364486584,0.2822013184208576,-0.0006286529520318496,-0.15069229598823353,0.006017596328768526,0.16094560660198898,0.006835565987229897,0.005320715140437082,0.003495711689140979,0.01537537466801322,0.010538235017991004,0.006622161148211125,0.00430384228133085,0.015720882479497735,0.004487676537717311,0.0036714611890995563,0.004622269748945085,0.013089638773755994,-0.01202277671286911,-0.003928580846122243,0.000916647882648558,0.03191658077859385,0.007286685782509128,0.00331857574034089,0.0031695575598500447,0.01182639108510859,-0.0002312415041322291,0.00014873298941964208,0.0006472683843299354,0.006409926174916412,0.0010184049736450262,0.0004345287736853276,0.00018812340469143152,0.008003773337813687,0.005587871406419254,0.004075371739595157,0.0034867404065086482,0.006611871053531261,0.0016343239768192852,3.630904579643435e-05,0.0007782594866660997,0.0046938617756547086,0.0030691457380043197,0.003312156876529304,0.0035923513211710834,0.009707845593273073
2010-04-23,0.00014866004476954409,0.027368046462681317,0.35797402233985487,0.016361701378639903,0.004450075167804268,-0.0060852182706937485,-0.4280716038244452,-0.010374401218299134,-0.39910566813036297,0.002083921629708385,-0.22673115585052017,0.004013466207016814,-0.40382474595312257,-0.007917605916566317,0.06798517905358792,-0.004218563499607919,-0.26699786263069725,-0.0007863989056183796,0.009518804715212159,0.00027184497001675467,-0.26847140434128025,0.009119674955197166,0.006280227649006598,0.0036989446665154357,0.01603459883565304,0.011406695312096371,0.007307686612999742,0.004418563371934914,0.015134290925633717,0.0036804909960244103,0.0030670598893338674,0.0033392142452770557,0.013222959661533976,-0.012843374221323534,-0.004425700021986612,0.0006743002130698006,0.031902962276693855,0.006418915823784843,0.0029978235452612356,0.0030049328717152157,0.011717352805236947,-0.00015364740727930037,0.0002313464586205516,0.0005423140698259665,0.0064324369432510135,-0.0013083079147154786,2.8568409886409185e-05,-5.788673457651772e-05,0.008133718273834183,0.0035603872205551834,0.0036388166728633653,0.0033479666735485303,0.006818382720836576,0.0012837638407754426,-0.00028341795356445765,0.0007321839460154855,0.004696884165419399,0.001562680608611311,0.0033226457120356656,0.003789766417966245,0.008864927016920921
2010-04-26,0.00014858359111924457,-0.018938665466543325,-0.36099186042518117,-0.004910257789981998,-0.3988764242324164,-0.010515114202539255,-0.2259051210034243,-0.03411676523603924,1.0743295789755969,-0.009151515784318054,0.013410294626226893,-0.004305028725026028,-0.2050038972496553,-0.0027838736642171735,-0.17460346752539746,0.001540480336483574,-0.4039719442036409,0.006295611712162641,0.09580484111397669,0.006795348631240428,0.30038686483177246,0.005689544590829154,0.005549900441473632,0.003924317092331986,0.016806521206739714,0.010700149465359798,0.007025513776306447,0.005042795134162725,0.015260289228068222,0.0033149597224266802,0.0018402348638031363,0.0029932509738319624,0.013510656754017062,-0.015558354434486166,-0.005928929803858174,-0.00010023001988657132,0.03254855422883321,0.005538676948598775,0.002712637676993479,0.003117655551299947,0.011917913305662067,-0.000538839850821704,-0.00017774555409921788,0.00037601861371605594,0.006476574516730143,-0.0018970628364322062,-0.00015715001434302156,-3.150292916975772e-06,0.008134305060004485,0.003248792999703154,0.0016945562999852726,0.0034996108794440595,0.006815573641569216,0.0019603108853500917,0.00012654676647905205,0.000599938074286932,0.004903128478279657,0.003158967993474926,0.0035497288158459206,0.0038859613360602285,0.008877757842726902
2010-04-27,0.00014380197793362193,-0.028638028702949403,0.012173492421799326,-0.02768089453372835,0.48067166970589614,-0.025020077791754858,0.5030940132707076,0.006643550743590243,0.11557915625696902,-0.019731092702630626,0.36741523985060875,-0.007411884214702624,0.2780477293540915,-0.01600614850314952,0.542714691349744,-0.016406364247567917,0.8208382916831944,-0.012980950260101709,0.3873186215235791,-0.019438522047083184,0.09496954884205455,0.0017640920004549088,0.005063511309312485,0.0033358226737632,0.018608647647294117,0.007808760692313621,0.006354501970067927,0.005191588610906406,0.017210817157870612,0.0017974547360628534,0.000945920996145988,0.0031017983249281844,0.013893556966973516,-0.015683884533080117,-0.00577258289011473,0.0005147007062340503,0.032544846208588996,0.0025184827491258055,0.00231071140296657,0.00322671913022865,0.012998008859818807,-0.002152274102009022,-0.0004933144144830814,0.0004994745071447149,0.006505080302330504,-0.003978141392966483,-0.0013430157051571578,-0.0002935600847662201,0.008772675701574702,0.0016170809007431952,0.0016500381152861898,0.003162547247288705,0.008050198062321228,0.00017449805934921514,-0.00044223689453926074,0.00041724368158702063,0.005718239476206214,0.00133127716233572,0.002952532642266803,0.00344399660223349,0.010051530237746307
2010-04-28,0.00014697760697246487,0.0063331426302315474,-0.1562724014336918,-0.0016790840945873908,0.06916084109308951,-0.0015177696105560523,-0.0576690971016649,0.025940612501251792,-0.3850501784638205,-0.0038544708368025704,0.38149753729528135,0.005289309906354234,0.05179477668560639,0.009268378099081875,-0.10310720134490803,-0.00390895269153646,-0.018589790138697215,0.008654274210831092,0.018684970311052984,-0.0008258639013911662,-3.659217110496549e-05,-0.0008209232558745727,0.004595377671080758,0.003198954445988944,0.018562895529558966,0.006294332296885141,0.005856637348194527,0.00493217019032377,0.017167243217886496,0.0009305302232900381,0.0002452862621522556,0.0027757096088363298,0.013802227025031043,-0.016228245860126944,-0.004416506568239775,0.0004544737492864215,0.033214974239805926,-0.0011109965962694535,0.0017262150616457195,0.0029821553028539505,0.013065969876713102,-0.001336458505780569,-0.0002846003238625716,0.0005265383840971083,0.006620801850872217,-0.00293191084033384,-0.0008409047672115477,-0.00017971500625424408,0.009083658718826292,0.0008411171486157887,0.0013110087912502344,0.0030055293305359942,0.008105521390985476,0.0007353236144702624,-0.00013498606156414628,0.00044215530787306,0.006067296057510025,0.0002483511212492129,0.002566872861600178,0.0034471663316428813,0.010037865495954501
