Date,AAPL,AXP,BA,DIS,GS,INTC,JNJ,KO,NKE,PG
2012-02-09,0.03459313223728833,0.012974205831138619,0.005831392279301406,0.006300044185479914,-0.0023244045965551408,0.0003718361950089122,-0.005364537256145163,-0.005268372257107745,-0.0016050317123595947,0.0062854383198756025
2012-02-10,0.0005073436643558971,-0.009558440325831419,-0.012516795432668149,-0.0019263470040672415,-0.015188427324736575,-0.0059566193829554415,-0.004468951752345962,-0.00044143528989415426,-0.003309279403632903,-0.002498355954362874
2012-02-13,0.01860444355200075,0.00501859102865132,-0.0013338284431958503,0.008202750463371933,0.0035928673523475396,0.0,0.0012383065136152283,0.007359291544437596,-0.0018021774984821048,0.005478950192458587
2012-02-14,0.013649072139129803,-0.0021127563667793225,0.009485245287516708,-0.0045466733411564375,-0.014494098698429214,0.0029963067869045457,-0.0010823095481327094,0.006721198826254993,0.01340032440545591,0.003892292798436614
2012-02-15,-0.023142128163136766,-0.008467973036256682,-0.004631815363337677,-0.008413446520414869,0.0026579682852490016,-0.007468040123190356,0.0006187741568239868,-0.0072566759750356535,-0.00028132420960313986,0.0010854952992840339
2012-02-16,0.009121982257467742,0.026203406948133168,0.0007975918555538364,0.0070301369195184815,0.013872751353586121,0.00940551544388235,0.004176630674872728,0.006724892359387891,-0.00412757407408304,0.010069662604568208
2012-02-17,-0.00017898129842219834,-0.00018916250832867743,0.0010630187750519937,0.00505558569859299,0.010197158341315404,0.02012649665849886,0.0010779862067076262,0.002759492983538614,0.004898445198506796,-0.00444784300176293
2012-02-21,0.025353037422098046,-0.00018886044345045594,0.0049104414771858895,-0.004311517964760259,0.006211246528090353,-0.007672609050286772,0.000769528939793318,-0.003331221754521274,-0.016216719801037782,-0.00754894491059932
2012-02-22,-0.0035156891275974766,-0.001135488697743714,0.004490245162733997,-0.007216671934759278,-0.01946316220191191,-0.0158320489086613,-0.000615085436798779,0.006248572418413367,0.0074320914535852545,0.000310687935353382
2012-02-23,0.006529047829559209,-0.0022733052694858813,-0.002761197094777512,0.005088247075292873,0.01259231308804476,-0.0026187382448454866,0.0015384990516558172,-0.001011158036615667,0.0038775728588060776,0.030726191777927125
2012-02-24,0.011658506198377383,0.012531031525809366,0.0027688424144081125,-0.004098101764768103,0.000604180513791297,0.001500250643197365,-0.001084647762667923,-0.002601665261462993,0.001413522302806669,0.004365906183199542
2012-02-27,0.006412362606064148,0.015938364635498248,-0.011175432475221792,0.007988383458495507,0.0031071712660410977,0.0071161910862449496,-0.00015532476792179395,-0.0024637884835562174,0.00827906000190426,-0.0001495366618400329
2012-02-28,0.018354458705720056,-0.007752070855733928,-0.0006646085267826285,0.006964394666561846,0.010614360969301018,0.013015781523294745,0.0113267930187122,0.0002901188425747936,0.0024257771122864202,0.010344657589356876
2012-02-29,0.01313037225105762,-0.01618303052369041,-0.002794507157479087,0.0014307999270017913,-0.016821705565685408,-0.013215648995376417,-0.0015342603754486817,0.014669653834185281,0.004561309234479172,0.0034127049146301935
2012-03-01,0.0037422609312862676,0.012856921929390142,0.001734842696980099,0.00952601860355351,0.05202386153739891,-0.0007443338862898052,-0.003841744046631179,-0.0037213995082941986,0.009111252710084061,-0.014196830632221102
2012-03-02,0.0013042338332109882,-0.01082681242323491,-0.0023974740039075515,-0.0007074861055719195,-0.009659523571895479,0.002234167541274479,-0.0009254304299216587,-0.006034664683645774,0.0018425402496713428,0.00015012388783808284
2012-03-05,-0.022048256753051887,-0.0003773839900214071,-0.010280611398804651,0.0080266353579308,-0.011086961497089542,-0.014115968359757591,0.0021620583102515134,0.0007228314803204849,0.0045980374085548,0.004199829552629097
2012-03-06,-0.005439292577731791,-0.023220785381474096,-0.021178687517076078,-0.016393709247465305,-0.041810504868133536,0.002637385076949661,-0.008627738359754389,-0.006789149373624737,-0.017392917700949417,-0.0016431846231409475
2012-03-07,0.0008110609112188527,0.010243536393082397,0.013230154704069852,-0.005952254752770281,0.02401642536292581,0.011274078416923183,-0.000776984624438759,0.00043659807592133504,0.0022363613481264366,-0.0038897880488376613
2012-03-08,0.02129325473182786,0.013009251334468397,0.008841038759802355,0.006466817721340057,0.006615329676783688,-0.002601320928821038,0.00855355742642061,0.006977756726225026,0.0029740664101585157,0.004806168943414235
2012-03-09,0.005867021888714019,0.00472141230550438,-0.011864189662067592,0.005235706673885954,0.0010242723811599852,0.008569162187319845,-0.001696298860738965,0.0034643535093981104,0.019277265148964995,0.00044859818982811994
2012-03-12,0.012528027702609412,-0.008082610491255138,0.004229531594695191,0.0023674346060618134,-0.0025578267258483667,-0.002955352819490664,0.005560861937204287,0.009207592714522095,-0.004818981127688748,0.011653670302473218
2012-03-13,0.029166798338457367,0.028046566658251004,0.00964640409848272,0.03944250802358473,0.06453558697662398,0.018525482340374877,0.0035330482459126067,0.008759509910402308,0.011969012705320026,0.002806251048933728
2012-03-14,0.03781057710043734,0.035022906382332186,0.012380713890779882,-0.01204274226705715,-0.033483479003880046,-0.0010913857420130624,-0.003826646219791008,-0.00042696392587560084,-0.004153259639438578,-0.0007365228178655148
2012-03-15,-0.006818407251738878,0.010151461671966455,0.0026586520009044268,-0.0002297860539952623,0.022347847242813357,0.010560940160251997,-0.00015352635375065482,0.001566329691475632,0.0038985085639162698,-0.0025054009995155724
2012-03-16,1.671672755065856e-05,-0.0029971697857010815,-0.003049020080718612,-0.00644127102364056,-0.001056530832264757,-0.0007206128994234895,0.0007683871058221659,-0.00241698839590776,0.004425245551339385,-0.006353516125663816
2012-03-19,0.026520966390723766,0.012731735243005415,0.0026594653014690994,0.005788155387137506,0.011144949106027813,0.0003605180937005237,0.0013821622482832474,0.0034207768350749124,0.008181861729908535,-0.0005943639728628325
2012-03-20,0.008085600028310047,-0.006286032895179927,-0.003448485065672191,-0.004603778277942339,0.013837308422158356,0.00036048450196002335,-0.003834323023287678,0.002698443962970254,-0.0034782199540496217,0.0
2012-03-21,-0.005709904028961099,0.0024601978137432923,-0.0017297156865037078,0.0006937754420046627,-0.00023826674270477355,0.0010814489991348708,-0.0030785150237743197,0.007508110566629034,-0.01163414822133979,-0.00014905238649520758
2012-03-22,-0.0052448781438831915,0.0042067179296747526,-0.014531419298328907,0.0004621963008935026,-0.009921188348950394,0.004319295199070927,-0.004632392608604374,0.004218460681042924,0.004980165671945036,0.004761904761904745
2012-03-23,-0.005489354743268615,-0.0006981176541002165,0.0006762067092120905,0.00831598519450516,0.011543815797244728,-0.0007168344117297609,0.0013960728493271901,0.000980102976152697,-0.0321648739511855,-0.0013328113611498216
2012-03-26,0.01833764845808239,0.02462868555661868,0.016357655521129333,0.016723886186173598,0.014978863139645249,0.011119478900470492,0.009604821833583355,0.00573505687423892,0.01051947892480709,0.00044491555606063216
2012-03-27,0.012356127739979739,-0.007500630209119841,-0.00492105384344943,-0.005182508632554206,-0.013586544280533852,0.0,0.0035295720102543893,-0.0004172399543639349,-0.006172551733569676,-0.004595285773368318
2012-03-28,0.0051099458861010305,0.014427893851425289,-0.006416400073005257,-0.014495964786539361,0.0002377545366238909,-0.013835224641575383,0.003363907123816512,0.010992201888032627,-0.0060250919234872136,0.0005953275044057182
2012-03-29,-0.012564483002170945,-0.0198104971784282,-0.0033635069811959184,-0.011491562826692947,-0.020576088172785223,0.012949723274944258,-0.001219288735331836,0.015826901953214012,0.005781912471442885,-0.0026784796177653503
2012-03-30,-0.016905243448737117,-0.000518123006473914,0.00391496830975302,0.017902820393084218,0.004928814880829746,-0.0014202421035449664,0.006408388150035638,0.002709547544072821,0.00547058082016183,0.002984588866031146
2012-04-02,0.03182389567183508,0.002592575302012401,0.010756771100333129,0.0013704362584618934,0.004261520210543157,0.009245653718817026,0.003790017884947705,0.001756997996480436,0.005348516972480288,0.005207252710075494
2012-04-03,0.017279639460464624,0.010032623169261567,-0.00691758074575044,-0.012545625979990316,-0.017534126129294614,-0.009513592467318421,-0.004984366686750952,-0.005125504434389971,0.0032105257164691814,-0.006956672009859943
2012-04-04,-0.007960825424388918,-0.01746874596613368,-0.013127834638964497,-0.008316083614354763,-0.022410698331130297,-0.00640350362665254,-0.007437345140571927,-0.004067255961207827,0.0010971501683993967,0.002533702985751063
2012-04-05,0.015008663734531913,0.012724426728392357,-0.0010864202688061209,0.0034942243274551643,-0.01633867608577899,0.005012643553777618,-0.0007649440426027443,0.00013590864731827246,0.008219962437471473,0.0007435311222900864
2012-04-09,0.004024022935683158,-0.016178861713904813,-0.015762511940223378,-0.02251637381834759,-0.008305225148172446,-0.01104364344079345,-0.006427528658161541,-0.008166404492506052,0.0027176485104827286,-0.007428453896231257
2012-04-10,-0.01224401195050595,-0.01714493925852334,-0.02526584878525573,-0.026596698873233904,-0.021021997296596373,-0.01116706371290066,-0.011090962311717356,-0.011664944661005427,-0.038214918994091684,-0.00688521746110049
2012-04-11,-0.0035647320574969665,0.013706023768142783,0.01657232497551675,0.0092700923547957,0.011958821984817236,0.014572102917886243,-0.0010903847464696081,0.0013887048892142762,0.01681389371115971,0.0013565526872318934
2012-04-12,-0.005476952718821315,0.019139779485727093,0.024104491910461823,0.018854347656605208,0.0384714242635229,0.0226205280550853,0.0003120864702672588,0.001386483263478011,0.003695032440341306,-0.0052679210364756646
2012-04-13,-0.028164392085867407,-0.013094530176340324,-0.007891409085698298,-0.007117367936445462,-0.04402342941733717,-0.01369341798075574,-0.009509120710442853,-0.003876837127719912,0.004786167721377188,-0.004236607276911442
2012-04-16,-0.04147179063118689,0.009601986795811701,-0.0032906238037063718,-0.0045399519127935495,0.02293861761898941,0.011392151813161444,0.00692475905739065,0.0069503541156974435,0.002106874942994663,0.014739190924477397
2012-04-17,0.050970673740140304,0.006052283655325841,0.01939966016478545,0.0244837965971898,-0.007389756669339942,0.002111709925365801,0.0037513864083600357,0.020844300097491608,0.003930422297583558,0.0035941282784643924
2012-04-18,-0.0022300827031455084,-0.0024063036667280047,-0.005128694981802129,-0.0044515636275715975,-0.013092899536734981,-0.01826464088112567,-0.014948576296847427,0.002975300140748871,0.00664653981338259,-0.004028972945421816
2012-04-19,-0.034355917698288274,-0.008097982560915762,-0.00827561654333564,-0.009649359767671783,-0.015000345971997175,-0.009302556826330521,-0.0036357290912176765,-0.0047188903668727855,-0.008592434284962147,-0.0026962149089978515
2012-04-20,-0.024615116754771682,-0.0020840140932371076,0.006155714663953482,0.006416306090534674,-0.010211196378289156,-0.0032503152938051505,0.010788385633989428,0.00419948564663386,0.010582693059114856,0.014120175825291126
2012-04-23,-0.0022344667926410544,-0.002263242267449228,-0.009380931610254883,-0.008028329385953215,-0.00613646681782587,-0.005434598960020187,-0.005336782078699254,-0.005935717212831704,-0.00920802845629698,-0.01273871904946522
2012-04-24,-0.019975346503889102,0.005408147804077057,0.004803583282932289,0.004046601843282982,0.02111851527857156,-0.0051001970802834196,0.006312249463908293,0.0058353139737195026,-0.027334726147262844,0.005251085413585654
2012-04-25,0.08874157752351763,0.022210536750713494,0.05286162616007495,0.012328352706179935,-0.0011393174473162127,0.020139111569012602,0.010349917175782375,0.010927989775579627,0.021358283836442782,0.006803616579318161
2012-04-26,-0.0037706251064011376,0.011543309559410186,-0.0011679941112653358,0.015456378498825973,0.005088535916226711,0.012921639307152288,0.004966268133413276,0.010409918986196143,0.012106443335834216,-0.0002991311113648143
2012-04-27,-0.007734277464842121,0.009733164528380911,0.0036369049869333647,-0.00023071675185404317,-0.0013089909689528723,0.005669457645874898,0.0013900606857302211,0.012151450608474113,0.0026280884531448834,-0.036338829506549764
2012-04-30,-0.03154183434090496,0.0006645553520554515,-0.00608232920369145,-0.005536219340786075,0.006467864689573499,0.0007050872022811294,0.004009818874440629,-0.004045353616452196,0.011117190535193888,-0.012415041874583088
2012-05-01,-0.0031681170414289417,0.012622821741882229,0.005859391737035091,0.01577349326527444,0.0015628039933519577,0.019365885573125574,0.0018430247843823633,0.007992684384597881,-0.005095058804019059,-0.0010998911540345269
2012-05-02,0.006613666361082293,0.0013119629375213382,0.00012941154166168367,-0.005708848252635179,-0.013525918063674092,0.007944976124917513,0.001686914436414888,0.002989894754706235,0.026774274153708033,0.00644968953181424
2012-05-03,-0.007099411029117486,-0.0031123577547558234,-0.00556547595659318,0.006201152141599664,-0.01968906957363903,-0.014152515387618525,0.0001529388627095063,0.003628976405121609,0.0010501624768295414,0.008284040319856745
2012-05-04,-0.028479471737678952,-0.012487421778154872,-0.01288575946497883,-0.0200868437859254,-0.022774113065687995,-0.023109311417449208,-0.009182784621765916,-0.005681870225235586,-0.022639999427278013,-0.0035655013104416433
2012-05-07,0.0074835504314858525,0.0,0.0015824215902584537,0.020731524318642114,0.009633731461288875,-0.005017959252295645,0.0009272775122628474,0.0036363782445658632,-0.0034878665253406105,-0.0004669560790150351
2012-05-08,-0.002282687681012141,-0.0034944041856153074,-0.007372377134471253,0.010953871618991196,-0.0060886703210941695,-0.014048682155339942,0.0027773350258193386,-0.0018115669481301166,-0.024142976596715493,-0.0014005451642212785
2012-05-09,0.0017596931105816616,-0.007179506990693807,-0.012139771398792742,0.01625277660015656,-0.019017942125818754,-0.006576605639405875,-0.010772242801043275,-0.004666976586231386,-0.005334330880747307,-0.007637325888523172
2012-05-10,0.0023544464388516317,-0.0006729395538200844,-0.0033761854200858865,0.0057750848475546235,-0.0090407051801219,0.0018387228155603008,0.004511385179725824,0.00820562547819903,-0.005455405776394473,0.007382008738592516
2012-05-11,-0.006678413629850111,0.003702274611687262,-0.00325207779788228,0.006183886309080844,-0.039409767187916556,0.01431715680382939,-0.003562128058343106,0.0007746684251721536,0.0065080491001117124,-0.007171731843210738
2012-05-14,-0.014981027080934073,-0.02045604193191297,-0.005981302931853172,-0.008560187129541652,-0.023107753505348327,-0.022077516789479,-0.006372216003552311,-0.007744887197925432,-0.007297327514455665,-0.001570473519793003
2012-05-15,-0.009046503275816575,-0.008216216759638129,-0.007385411001232023,-0.003542038694546723,0.0010027585951326579,-0.005181190453302897,-0.005005597009780649,-0.0039025652624582463,-0.0023259862138229614,0.002202187155779578
2012-05-16,-0.01281702402794993,-0.009492763472642385,-0.003168728809911703,0.0015552449903692978,-0.016721834005354097,-0.014137391512393127,0.0015721286460472772,-0.0031346182872282746,-0.0020518425737675594,0.008945125845248425
2012-05-17,-0.029226972567281018,-0.030318453738159334,-0.036212889144310534,-0.01663720731801599,-0.01140537958831822,-0.011697641789855329,-0.0025116853757196633,-0.015852405033591532,-0.02486006029039778,-0.005133194486720893
2012-05-18,0.0004906238759001535,-0.0044926020497702,-0.008317560404305091,-0.011730141016770501,-0.016378313292309543,-0.004581878049309207,-0.0031467371816027434,-0.01424352615077129,0.010542638784530434,-0.006879246186231813
2012-05-21,0.058260254985109894,0.01678681514963154,0.03803273663764806,0.013238868259110692,0.010681841052303742,0.003068408067030237,0.0018941822993521207,0.006211853823769875,0.01697638063093998,-0.0020466434314396764
2012-05-22,-0.007679020541147996,0.00035544245990837275,-0.0041793679877409895,0.0,0.010568471132376356,-0.004588684795157394,0.0007876755972511251,-0.004294661907035979,0.011377384254018574,-0.0037861993335654986
2012-05-23,0.024399830921150834,-0.006743900820361803,0.0012591112001527627,-0.004054716452512319,0.005229723981785339,-0.022666361301089788,-0.0039356047749675716,0.0048523337784540654,-0.00857518493755105,-0.012034715423254294
2012-05-24,-0.009183855602709512,0.0066107459938167246,-0.0025149269062350044,0.005202146468467284,-0.012036244551308362,0.008254728664368827,0.007022081034488981,0.013547968384210574,-0.0003720359498979864,0.00288543660684204
2012-05-25,-0.005359510422719316,-0.009407127772136481,-0.019470764841120536,0.0013502752417773323,-0.0016519352415685917,0.0035089098424072596,-0.009350274796257718,-0.00436746658422571,0.012188310948192171,-0.0012788009384230303
2012-05-29,0.017748787846696423,0.013438373367110401,0.005714805908880294,0.02202249019823732,0.016833158787431968,0.013597668246703387,0.0012794397442204009,0.0030573167851908334,0.019578693720408324,0.007361096768157882
2012-05-30,0.012057343680511146,-0.01944828225300388,-0.014346940497234839,-0.006156691162590655,-0.03321090290109219,0.001532773624701056,-0.006071111420318465,-0.005300531297037447,-0.020825574042443895,-0.010007856961725348
2012-05-31,-0.0024860963541911696,0.006671536401266165,0.003170441756230602,0.011283320663088237,0.011521439606665851,-0.011098216243877523,0.0035364797911194845,-0.004396416588306806,-0.0006467514629695525,-0.0004815581859012319
2012-06-01,-0.02897595421663035,-0.04298773723484017,-0.03404665120456585,-0.028658957391065387,-0.03197517355508128,-0.027089683071386594,-0.010411824063006558,-0.02194590998471535,-0.033093040618894065,-0.011879732933292253
2012-06-04,0.0058828470630896135,0.0014976061119384987,0.0038667541782366754,0.0002252166018508195,-0.017703098174908116,-0.003977845302310601,0.009064483707767579,0.0075250031394615835,0.0009560890691557855,-0.002437062395940104
2012-06-05,-0.0025879034279351343,0.008782867674852923,0.001185360966134974,0.009682612991160466,0.01329696515476897,0.015575267746269272,-0.002085305433490836,-0.005431532218313495,0.007736111809818924,-0.0037457592444209986
2012-06-06,0.015333810271244808,0.025935721480906615,0.021307758668474897,0.015387835754638424,0.029822785530309925,0.02516713545274718,0.009484128268131942,0.018705486295529816,0.014785507209317261,0.010298989763128041
2012-06-07,0.0004545823382025027,-0.00252796630513763,0.013474478000831791,0.0021966445071395224,-0.010109409903960587,-0.0049865320180561,0.0,-0.004423075850850777,0.002708687855684344,0.01553410424577728
2012-06-08,0.015042472612060376,0.011223652366326498,-0.0001430051635996632,0.013368257198355105,0.0057444724253501445,0.018118454140926277,0.002866366017810096,0.012923948942356489,0.011922430252406357,-0.00015944959866565078
2012-06-11,-0.0157669510131363,-0.013605403705592933,0.002430644928266057,-0.00951575904197055,-0.018404854190093523,-0.015902788088665742,-0.013655228374214179,-0.007708409089781432,-0.010861504859006832,-0.0033465567490048587
2012-06-12,0.008736147835809005,0.02504547663070067,0.03523029780374509,0.012663923636725638,0.013362545867870113,0.0203924719136106,0.01545388422767413,0.007232464807033656,0.0013026124371782188,0.003517804307646921
2012-06-13,-0.006942047737999779,-0.024433527293856838,-0.007164333701666137,-0.003234120624817427,-0.01403671213108082,0.0007540105015244603,0.02171837576717861,2.1276280381954393e-07,-0.050000011978250325,-0.003027290732826038
2012-06-14,-0.0011011778578258191,-0.000907392727275913,-0.002914150687327144,0.020549468384089886,0.011863657720134979,0.01657853179997759,0.015516178551142845,0.014058299265287566,-0.0215219321346789,0.009748933266047421
2012-06-15,0.0045488894453973305,0.022343411196809493,0.0019485520690178948,-0.0019077856637212953,0.019612030907595335,0.013343349138152716,0.008555969407425312,0.004620644899858695,0.017296213014447392,-0.004748292610270322
2012-06-18,0.020291678187853046,-0.007640420515640622,-0.001250382824133256,0.00021244168145595488,-0.02122065112615812,0.0029264568212974407,0.004393269456738347,-0.0014450898238400622,-0.0034395773232284155,-0.00938324702697102
2012-06-19,0.0027826114900419974,0.019516748911243997,0.014186183338770864,0.008704911977998941,0.029263382799385784,0.003282016350091954,0.006335038445970831,-0.003158867763074724,0.0013807998572339386,-0.0012838776061329105
2012-06-20,-0.002842614585856995,0.008781094255230437,0.001234878613447954,0.0046305164440503255,0.001868206345172263,0.004725707226230336,0.004196515705186421,-0.00237690315382022,-0.00334844491516173,-0.02925594342195792
2012-06-21,-0.013777738688853902,-0.019498820852913212,-0.02246306338941484,-0.0069138050171838605,-0.02744671385436015,-0.033646857069248526,-0.009104449631911704,-0.011778791907238517,-0.025099220095745833,-0.010597893559996296
2012-06-22,0.007668613030222593,0.008345216435732938,0.00826691502489374,0.001476736700426029,-0.0028752938414897677,0.008610581160342079,0.003615003727310384,0.0036164467989880933,0.007501061857175806,0.001339068837791224
2012-06-25,-0.019463982674248426,-0.013030270931607135,-0.012646066874706707,-0.01622068933329801,-0.025739909057587274,-0.03303623412772505,-0.001951195903213021,-0.0022688248564471936,-0.019517615705583413,-0.00869121437048681
2012-06-26,0.002207390001806253,0.0010703044687969676,-0.0016891046202063276,0.012847838363785558,-0.002082911479107774,-0.0015355349491298353,-0.0012030596323764353,0.004145922648266964,0.010158180019489427,-0.000674545423098083
2012-06-27,0.004317959988776154,0.013723201314298494,0.013252472171224605,0.012050910245192226,0.024607164358368294,0.008073930824342934,0.006323438889427546,0.016782120011979762,-0.0034536289374149653,0.011978967245332983
2012-06-28,-0.009486652367387105,-0.0033406878999465706,-0.00403488506129579,-0.0010447224516533238,0.0023590916823219565,-0.014874319588416451,0.0014959444632154373,0.0030127600473559557,-0.012434849808621862,0.00516845989040049
2012-06-29,0.026272132218763344,0.026812807943247252,0.03799947602289788,0.014220162152115856,0.02534999132937288,0.03174632195283289,0.0092622751246203,0.021157415423918025,-0.0940240938297916,0.01592299127430974
2012-07-02,0.014588958738736002,0.01443053459294008,-0.015074274653088193,0.004535996583090451,0.013248490747425068,0.0007502328798121294,0.006512859073535049,0.009335846450033047,0.012189398032049548,-0.0009795996493129344
2012-07-03,0.01162843401298419,0.009515653192236018,0.014895158281795329,-0.00266829418153236,0.015134492722039816,0.007124057826092933,0.0005882606582221506,0.0030411255701816575,0.018345857506806285,0.002778396472720379
2012-07-05,0.017567295675963157,-0.0026930351889632442,0.002288997895878886,-0.009878548914293406,-0.027180714566794606,-0.011541351463661087,-0.0038215972128460285,-0.008969043170236946,0.01900934470451876,-0.0001630023271546044
2012-07-06,-0.00665664730108273,-0.010464148839682164,-0.010075490197292147,-0.00145485473636775,-0.004691428900785888,-0.014689144380847896,-0.002065444193611543,-0.003824096296868973,-0.008893225471708233,-0.0011412876194948351
2012-07-09,0.013220650835564784,-0.0037526869058243095,0.004614091835265288,-0.0008326961804796529,-0.010474124698075515,0.00038244703017364934,0.002069719082873789,-0.002175362967180461,-0.012038096520475272,0.004406211913255964
2012-07-10,-0.009252351341176968,-0.00034192770855678845,-0.010941536673613528,-0.013333265873911926,-0.0023289318295738326,-0.023309198334137582,0.0014752739897370137,0.0,0.011187439337841054,0.002924474875128258
2012-07-11,-0.006215039628331476,-0.005309058692935298,-0.023217727360856255,-0.0019005347244318571,0.009336700560234945,-0.006651312082087246,0.0002949530053395488,-0.006668498025922398,0.010625621440541133,-0.005345903311150035
2012-07-12,-0.00914925487638607,-0.019800408643726453,0.002656421601095582,0.0029618665428596813,-0.011668138081344814,-0.025600211495136915,-0.0027984669688785324,-0.010585963873551929,-0.004769031609141883,0.037459297270572955
2012-07-13,0.010135506437433328,0.017565287600681545,0.025101004019599582,0.016451953412223386,0.03626890101143809,0.020613906730179377,0.013292026740583829,0.008350856079727853,0.023415261169248858,0.02182099031702789
